# Residuals  
# Time       	p            
100038       	4.963450e-02
102004       	5.170490e-02
103971       	5.052300e-02
105937       	4.521200e-02
107904       	4.244120e-02
109870       	4.252720e-02
111837       	4.434270e-02
113803       	4.577860e-02
115770       	4.513850e-02
117737       	4.352830e-02
119703       	4.297420e-02
121670       	4.343690e-02
123636       	4.427820e-02
125603       	4.366370e-02
127569       	4.336570e-02
129536       	4.183330e-02
131502       	3.817400e-02
133469       	3.729030e-02
135436       	3.951840e-02
137402       	4.190970e-02
139369       	4.400430e-02
141335       	4.348420e-02
143302       	4.133070e-02
145268       	3.842960e-02
147235       	3.624010e-02
149201       	3.561270e-02
151168       	3.711540e-02
153134       	3.867270e-02
155101       	4.036880e-02
157068       	4.075620e-02
159034       	3.918990e-02
161001       	3.645110e-02
162967       	3.615550e-02
164934       	3.626750e-02
166900       	3.682360e-02
168867       	3.733620e-02
170833       	3.725650e-02
172800       	3.655550e-02
174764       	3.529570e-02
176727       	3.410160e-02
178691       	3.408400e-02
180655       	3.506010e-02
182618       	3.617140e-02
184582       	3.697360e-02
186545       	3.720520e-02
188509       	3.598930e-02
190473       	3.398550e-02
192436       	3.168840e-02
194400       	3.171140e-02
196364       	3.219370e-02
198327       	3.325170e-02
200291       	3.458130e-02
202255       	3.523010e-02
204218       	3.540180e-02
206182       	3.445410e-02
208145       	3.268490e-02
210109       	3.129620e-02
212073       	3.106540e-02
214036       	3.147560e-02
216000       	3.229960e-02
217964       	3.282600e-02
219927       	3.319070e-02
221891       	3.289830e-02
223855       	3.193790e-02
225818       	3.027620e-02
227782       	3.013150e-02
229745       	3.044240e-02
231709       	3.103150e-02
233673       	3.182710e-02
235636       	3.220710e-02
237600       	3.235560e-02
239564       	3.178680e-02
241527       	3.084880e-02
243491       	2.909090e-02
245455       	2.853210e-02
247418       	2.852170e-02
249382       	2.891390e-02
251345       	2.997460e-02
253309       	3.077400e-02
255273       	3.140670e-02
257236       	3.128900e-02
259200       	3.078520e-02
261164       	2.927430e-02
263127       	2.791130e-02
265091       	2.752380e-02
267055       	2.791620e-02
269018       	2.856710e-02
270982       	2.926840e-02
272945       	2.960690e-02
274909       	2.971300e-02
276873       	2.931210e-02
278836       	2.873130e-02
280800       	2.779240e-02
282764       	2.716120e-02
284727       	2.731620e-02
286691       	2.715250e-02
288655       	2.770760e-02
290618       	2.817910e-02
292582       	2.850960e-02
294545       	2.885490e-02
296509       	2.892460e-02
298473       	2.822100e-02
300436       	2.678910e-02
302400       	2.571430e-02
304364       	2.548980e-02
306327       	2.618850e-02
308291       	2.675820e-02
310255       	2.732870e-02
312218       	2.800440e-02
314182       	2.813160e-02
316145       	2.770760e-02
318109       	2.704480e-02
320073       	2.610480e-02
322036       	2.534500e-02
324000       	2.531650e-02
325964       	2.527640e-02
327927       	2.554780e-02
329891       	2.612710e-02
331855       	2.671340e-02
333818       	2.685950e-02
335782       	2.713940e-02
337745       	2.694300e-02
339709       	2.626880e-02
341673       	2.508460e-02
343636       	2.433710e-02
345600       	2.419090e-02
347564       	2.449360e-02
349527       	2.485190e-02
351491       	2.516750e-02
353455       	2.574480e-02
355418       	2.594500e-02
357382       	2.612600e-02
359345       	2.577340e-02
361309       	2.538660e-02
363273       	2.456470e-02
365236       	2.405760e-02
367200       	2.398930e-02
369164       	2.366500e-02
371127       	2.417620e-02
373091       	2.479280e-02
375055       	2.513680e-02
377018       	2.525780e-02
378982       	2.532140e-02
380945       	2.493050e-02
382909       	2.416440e-02
384873       	2.312450e-02
386836       	2.258770e-02
388800       	2.266200e-02
390764       	2.333480e-02
392727       	2.375550e-02
394691       	2.413210e-02
396655       	2.459290e-02
398618       	2.483440e-02
400582       	2.496900e-02
402545       	2.476190e-02
404509       	2.427090e-02
406473       	2.351380e-02
408436       	2.266780e-02
410400       	2.239290e-02
412364       	2.208290e-02
414327       	2.197790e-02
416291       	2.230070e-02
418255       	2.284250e-02
420218       	2.331550e-02
422182       	2.373250e-02
424145       	2.389810e-02
426109       	2.381710e-02
428073       	2.340450e-02
430036       	2.261640e-02
432000       	2.220510e-02
433964       	2.213100e-02
435927       	2.249460e-02
437891       	2.272540e-02
439855       	2.280950e-02
441818       	2.287610e-02
443782       	2.309820e-02
445745       	2.313010e-02
447709       	2.279610e-02
449673       	2.242040e-02
451636       	2.183860e-02
453600       	2.118810e-02
455564       	2.084720e-02
457527       	2.082200e-02
459491       	2.101060e-02
461455       	2.135360e-02
463418       	2.195050e-02
465382       	2.246180e-02
467345       	2.302680e-02
469309       	2.327530e-02
471273       	2.328200e-02
473236       	2.304420e-02
475200       	2.246160e-02
477164       	2.168450e-02
479127       	2.100400e-02
481091       	2.053740e-02
483055       	2.030180e-02
485018       	2.038510e-02
486982       	2.071850e-02
488945       	2.103590e-02
490909       	2.139850e-02
492873       	2.160030e-02
494836       	2.166550e-02
496800       	2.162220e-02
498764       	2.131570e-02
500727       	2.076700e-02
502691       	2.044130e-02
504655       	2.050060e-02
506618       	2.070820e-02
508582       	2.106730e-02
510545       	2.136500e-02
512509       	2.172430e-02
514473       	2.187060e-02
516436       	2.190670e-02
518400       	2.165930e-02
520364       	2.113410e-02
522327       	2.067060e-02
524291       	2.013760e-02
526255       	1.956400e-02
528218       	1.929080e-02
530182       	1.926750e-02
532145       	1.920590e-02
534109       	1.931840e-02
536073       	1.979250e-02
538036       	2.033630e-02
540000       	2.079910e-02
541964       	2.119350e-02
543927       	2.149380e-02
545891       	2.151340e-02
547855       	2.119200e-02
549818       	2.054440e-02
551782       	1.982100e-02
553745       	1.953680e-02
555709       	1.954830e-02
557673       	1.977780e-02
559636       	1.984370e-02
561600       	1.986930e-02
563564       	1.997920e-02
565527       	2.009570e-02
567491       	2.005350e-02
569455       	1.987010e-02
571418       	1.955310e-02
573382       	1.921620e-02
575345       	1.880010e-02
577309       	1.856070e-02
579273       	1.879420e-02
581236       	1.898720e-02
583200       	1.917050e-02
585164       	1.946490e-02
587127       	1.985670e-02
589091       	2.025960e-02
591055       	2.045550e-02
593018       	2.060600e-02
594982       	2.063460e-02
596945       	2.037540e-02
598909       	1.981820e-02
600873       	1.896720e-02
602836       	1.836010e-02
604800       	1.788260e-02
606764       	1.802870e-02
608727       	1.830650e-02
610691       	1.849800e-02
612655       	1.873510e-02
614618       	1.907940e-02
616582       	1.931880e-02
618545       	1.944870e-02
620509       	1.934350e-02
622473       	1.904050e-02
624436       	1.860030e-02
626400       	1.831180e-02
628364       	1.825880e-02
630327       	1.847510e-02
632291       	1.857740e-02
634255       	1.870820e-02
636218       	1.898700e-02
638182       	1.922840e-02
640145       	1.936690e-02
642109       	1.931230e-02
644073       	1.917780e-02
646036       	1.914920e-02
648000       	1.895180e-02
649964       	1.852820e-02
651927       	1.785910e-02
653891       	1.743840e-02
655855       	1.716870e-02
657818       	1.719010e-02
659782       	1.745930e-02
661745       	1.785490e-02
663709       	1.813940e-02
665673       	1.852260e-02
667636       	1.886050e-02
669600       	1.902850e-02
671564       	1.896570e-02
673527       	1.868030e-02
675491       	1.821450e-02
677455       	1.769970e-02
679418       	1.757730e-02
681382       	1.763980e-02
683345       	1.771610e-02
685309       	1.778180e-02
687273       	1.793460e-02
689236       	1.813640e-02
691200       	1.830320e-02
693164       	1.840090e-02
695127       	1.829240e-02
697091       	1.820340e-02
699055       	1.815010e-02
701018       	1.779220e-02
702982       	1.721380e-02
704945       	1.687110e-02
706909       	1.675310e-02
708873       	1.671660e-02
710836       	1.696850e-02
712800       	1.730970e-02
714764       	1.762100e-02
716727       	1.797880e-02
718691       	1.824290e-02
720655       	1.838210e-02
722618       	1.836380e-02
724582       	1.816430e-02
726545       	1.776330e-02
728509       	1.724530e-02
730473       	1.704830e-02
732436       	1.703720e-02
734400       	1.710350e-02
736364       	1.731450e-02
738327       	1.754170e-02
740291       	1.782840e-02
742255       	1.803460e-02
744218       	1.817750e-02
746182       	1.830050e-02
748145       	1.833230e-02
750109       	1.809110e-02
752073       	1.785720e-02
754036       	1.737640e-02
755849       	1.577780e-02
757662       	1.584450e-02
759474       	1.601710e-02
761287       	1.613460e-02
763099       	1.640140e-02
764912       	1.684130e-02
766498       	1.524390e-02
768084       	1.541040e-02
769670       	1.543250e-02
771256       	1.546930e-02
772842       	1.554410e-02
774428       	1.561700e-02
776014       	1.558250e-02
777600       	1.559890e-02
779294       	1.653600e-02
781023       	1.666270e-02
782752       	1.648660e-02
784518       	1.639680e-02
786324       	1.676590e-02
787687       	1.315280e-02
788762       	1.086730e-02
789714       	9.890450e-03
790609       	9.425910e-03
791473       	9.128250e-03
792306       	8.862730e-03
793121       	8.711540e-03
793917       	8.599000e-03
794705       	8.478550e-03
795492       	8.528550e-03
796280       	8.542000e-03
797058       	8.453390e-03
797836       	8.484260e-03
798564       	7.938700e-03
799260       	7.644420e-03
799941       	7.500820e-03
800615       	7.438330e-03
801290       	7.358340e-03
801964       	7.272040e-03
802638       	7.170460e-03
803320       	7.166210e-03
804010       	7.211750e-03
804707       	7.273680e-03
805413       	7.349170e-03
806136       	7.531660e-03
806869       	7.686500e-03
807611       	7.879290e-03
808363       	8.085000e-03
809115       	8.148890e-03
809877       	8.237160e-03
810639       	8.121690e-03
811401       	8.018080e-03
812175       	8.006950e-03
812948       	7.960110e-03
813734       	8.069080e-03
814519       	8.143850e-03
815305       	8.259040e-03
816066       	8.200240e-03
816826       	8.337690e-03
817587       	8.416370e-03
818361       	8.571990e-03
819148       	8.672030e-03
819949       	8.754600e-03
820750       	8.642730e-03
821550       	8.615030e-03
822351       	8.659660e-03
823168       	8.869470e-03
823985       	9.045480e-03
824801       	9.209630e-03
825618       	9.338870e-03
826418       	9.205640e-03
827217       	9.141830e-03
828017       	9.029710e-03
828816       	8.813020e-03
829616       	8.582120e-03
830398       	8.299310e-03
831179       	8.220560e-03
831942       	8.060470e-03
832688       	7.940960e-03
833433       	8.032400e-03
834179       	8.095940e-03
834944       	8.308320e-03
835708       	8.270920e-03
836473       	8.196490e-03
837237       	8.052130e-03
838002       	8.000980e-03
838745       	7.864050e-03
839488       	7.979470e-03
840230       	8.119610e-03
840973       	8.232540e-03
841716       	8.321060e-03
842459       	8.381180e-03
843202       	8.468710e-03
843944       	8.494920e-03
844687       	8.462490e-03
845430       	8.457660e-03
846173       	8.537440e-03
846886       	8.351530e-03
847599       	8.449760e-03
848312       	8.512440e-03
849025       	8.608600e-03
849738       	8.699640e-03
850417       	8.334150e-03
851097       	8.272290e-03
851776       	8.174550e-03
852455       	8.034700e-03
853134       	7.902550e-03
853813       	7.791790e-03
854492       	7.692160e-03
855171       	7.681430e-03
855850       	7.636860e-03
856530       	7.564210e-03
857152       	6.914310e-03
857775       	6.853610e-03
858397       	6.843440e-03
859020       	6.813040e-03
859642       	6.813110e-03
860265       	6.786790e-03
860887       	6.781120e-03
861510       	6.785560e-03
862132       	6.806060e-03
862755       	6.782820e-03
863377       	6.846130e-03
864000       	6.912060e-03
864640       	7.137520e-03
865275       	7.112550e-03
865911       	7.104670e-03
866541       	7.075530e-03
867172       	7.095630e-03
867797       	7.048350e-03
868423       	7.030950e-03
869044       	6.955550e-03
869665       	6.913440e-03
870281       	6.854180e-03
870898       	6.847780e-03
871509       	6.786240e-03
872121       	6.796950e-03
872732       	6.819850e-03
873339       	6.788280e-03
873946       	6.792170e-03
874553       	6.814400e-03
875160       	6.834390e-03
875761       	6.780700e-03
876363       	6.759910e-03
876965       	6.708580e-03
877567       	6.644640e-03
878164       	6.507820e-03
878761       	6.426200e-03
879358       	6.358640e-03
879955       	6.295980e-03
880552       	6.246120e-03
881149       	6.180170e-03
881746       	6.127270e-03
882338       	6.045080e-03
882930       	6.011290e-03
883522       	5.967860e-03
884114       	5.915530e-03
884705       	5.887380e-03
885297       	5.876770e-03
885889       	5.844440e-03
886481       	5.821430e-03
887073       	5.784920e-03
887659       	5.686840e-03
888245       	5.644440e-03
888832       	5.647480e-03
889418       	5.670920e-03
890005       	5.672560e-03
890591       	5.682290e-03
891177       	5.717080e-03
891764       	5.779990e-03
892350       	5.853880e-03
892936       	5.920970e-03
893523       	5.975320e-03
894109       	6.026740e-03
894695       	6.066680e-03
895282       	6.096850e-03
895868       	6.113050e-03
896455       	6.115650e-03
897041       	6.118980e-03
897627       	6.119050e-03
898214       	6.127660e-03
898800       	6.123300e-03
899386       	6.111180e-03
899973       	6.115810e-03
900559       	6.085490e-03
901145       	6.074470e-03
901732       	6.050390e-03
902318       	6.018760e-03
902905       	5.978460e-03
903491       	5.930290e-03
904077       	5.872970e-03
904656       	5.740820e-03
905235       	5.679380e-03
905814       	5.614760e-03
906393       	5.556380e-03
906972       	5.508660e-03
907552       	5.463470e-03
908131       	5.415320e-03
908710       	5.405640e-03
909289       	5.404310e-03
909868       	5.384210e-03
910447       	5.373270e-03
911026       	5.375520e-03
911605       	5.375450e-03
912184       	5.380000e-03
912763       	5.392640e-03
913342       	5.431870e-03
913921       	5.465700e-03
914500       	5.492570e-03
915079       	5.512860e-03
915658       	5.531250e-03
916237       	5.551430e-03
916806       	5.486960e-03
917376       	5.500980e-03
917945       	5.510740e-03
918515       	5.531110e-03
919084       	5.514450e-03
919653       	5.511940e-03
920223       	5.512140e-03
920792       	5.515750e-03
921361       	5.535250e-03
921931       	5.549180e-03
922489       	5.449890e-03
923047       	5.443600e-03
923605       	5.441380e-03
924164       	5.431260e-03
924722       	5.412530e-03
925268       	5.280140e-03
925815       	5.253890e-03
926361       	5.222700e-03
926907       	5.186770e-03
927454       	5.150030e-03
928000       	5.114190e-03
928533       	4.962470e-03
929067       	4.923360e-03
929600       	4.883890e-03
930133       	4.844540e-03
930667       	4.808700e-03
931186       	4.649810e-03
931705       	4.603300e-03
932225       	4.558710e-03
932744       	4.530420e-03
933263       	4.525160e-03
933782       	4.518400e-03
934302       	4.513680e-03
934821       	4.508950e-03
935324       	4.365280e-03
935826       	4.367760e-03
936329       	4.377160e-03
936831       	4.394700e-03
937334       	4.410270e-03
937836       	4.422720e-03
938339       	4.432280e-03
938841       	4.438940e-03
939344       	4.447050e-03
939847       	4.454750e-03
940349       	4.461160e-03
940852       	4.466500e-03
941354       	4.468940e-03
941857       	4.468870e-03
942359       	4.472270e-03
942832       	4.229180e-03
943305       	4.239320e-03
943778       	4.259350e-03
944251       	4.276190e-03
944724       	4.290820e-03
945197       	4.302190e-03
945670       	4.313600e-03
946143       	4.323830e-03
946616       	4.331210e-03
947089       	4.339080e-03
947562       	4.349720e-03
948035       	4.358100e-03
948508       	4.366890e-03
948981       	4.374770e-03
949454       	4.381690e-03
949927       	4.384730e-03
950400       	4.383550e-03
950891       	4.538010e-03
951382       	4.535420e-03
951873       	4.528470e-03
952364       	4.519660e-03
952855       	4.508040e-03
953343       	4.469570e-03
953831       	4.459540e-03
954319       	4.450430e-03
954807       	4.439360e-03
955295       	4.426260e-03
955783       	4.412000e-03
956271       	4.389960e-03
956756       	4.345610e-03
957241       	4.323860e-03
957726       	4.299710e-03
958211       	4.273520e-03
958697       	4.256660e-03
959182       	4.240640e-03
959667       	4.221740e-03
960149       	4.187510e-03
960631       	4.182150e-03
961113       	4.183830e-03
961595       	4.183410e-03
962077       	4.186180e-03
962559       	4.181340e-03
963041       	4.177020e-03
963523       	4.169600e-03
964002       	4.135880e-03
964481       	4.128640e-03
964960       	4.119660e-03
965439       	4.121880e-03
965918       	4.127020e-03
966397       	4.142360e-03
966876       	4.156020e-03
967355       	4.172640e-03
967831       	4.160300e-03
968306       	4.172100e-03
968782       	4.185180e-03
969257       	4.202230e-03
969733       	4.218540e-03
970209       	4.233640e-03
970684       	4.246600e-03
971160       	4.257410e-03
971636       	4.266240e-03
972108       	4.245240e-03
972580       	4.252030e-03
973052       	4.257110e-03
973525       	4.258850e-03
973997       	4.258510e-03
974469       	4.256470e-03
974941       	4.256210e-03
975413       	4.268370e-03
975886       	4.280340e-03
976354       	4.256780e-03
976823       	4.261040e-03
977291       	4.264740e-03
977760       	4.267920e-03
978228       	4.267600e-03
978697       	4.263200e-03
979166       	4.258360e-03
979634       	4.252800e-03
980103       	4.243450e-03
980571       	4.230960e-03
981036       	4.184510e-03
981501       	4.169430e-03
981965       	4.153440e-03
982430       	4.134710e-03
982895       	4.112200e-03
983359       	4.086930e-03
983824       	4.059690e-03
984289       	4.033490e-03
984754       	4.005230e-03
985218       	3.974360e-03
985683       	3.953760e-03
986144       	3.909820e-03
986604       	3.902940e-03
987065       	3.896150e-03
987525       	3.891000e-03
987986       	3.892750e-03
988446       	3.892380e-03
988907       	3.889740e-03
989367       	3.895310e-03
989828       	3.902580e-03
990288       	3.915580e-03
990749       	3.929240e-03
991209       	3.942640e-03
991665       	3.918560e-03
992121       	3.930040e-03
992577       	3.939670e-03
993033       	3.946940e-03
993489       	3.951820e-03
993945       	3.955310e-03
994401       	3.957930e-03
994856       	3.960580e-03
995312       	3.964150e-03
995768       	3.966910e-03
996224       	3.966860e-03
996680       	3.964910e-03
997136       	3.964000e-03
997592       	3.976540e-03
998043       	3.949990e-03
998493       	3.965100e-03
998944       	3.978290e-03
999395       	3.988530e-03
999845       	3.997110e-03
1.0003e+06   	4.004570e-03
1.00075e+06  	4.010470e-03
1.0012e+06   	4.022400e-03
1.00165e+06  	4.034730e-03
1.0021e+06   	4.045110e-03
1.00255e+06  	4.052330e-03
1.003e+06    	4.056950e-03
1.00345e+06  	4.061210e-03
1.0039e+06   	4.066780e-03
1.00435e+06  	4.070140e-03
1.0048e+06   	4.073690e-03
1.00525e+06  	4.077960e-03
1.0057e+06   	4.076130e-03
1.00615e+06  	4.072500e-03
1.00661e+06  	4.066370e-03
1.00706e+06  	4.056370e-03
1.00751e+06  	4.043880e-03
1.00796e+06  	4.029040e-03
1.00841e+06  	4.012130e-03
1.00886e+06  	3.999440e-03
1.0093e+06   	3.925530e-03
1.00975e+06  	3.909870e-03
1.01019e+06  	3.894620e-03
1.01063e+06  	3.876500e-03
1.01108e+06  	3.855680e-03
1.01152e+06  	3.835720e-03
1.01196e+06  	3.814590e-03
1.01241e+06  	3.802520e-03
1.01285e+06  	3.800890e-03
1.01329e+06  	3.797240e-03
1.01374e+06  	3.791540e-03
1.01418e+06  	3.786980e-03
1.01462e+06  	3.790670e-03
1.01507e+06  	3.798880e-03
1.01551e+06  	3.804710e-03
1.01595e+06  	3.811260e-03
1.0164e+06   	3.818450e-03
1.01684e+06  	3.824550e-03
1.01729e+06  	3.828210e-03
1.01773e+06  	3.829810e-03
1.01817e+06  	3.830680e-03
1.01862e+06  	3.831970e-03
1.01906e+06  	3.856650e-03
1.0195e+06   	3.885660e-03
1.01995e+06  	3.915450e-03
1.02039e+06  	3.945060e-03
1.02083e+06  	3.985200e-03
1.02128e+06  	4.023440e-03
1.02173e+06  	4.165510e-03
1.02219e+06  	4.191770e-03
1.02265e+06  	4.198930e-03
1.0231e+06   	4.198390e-03
1.02356e+06  	4.191250e-03
1.02402e+06  	4.171310e-03
1.02447e+06  	4.143180e-03
1.02493e+06  	4.109880e-03
1.02539e+06  	4.075720e-03
1.02584e+06  	4.044660e-03
1.0263e+06   	4.029420e-03
1.02676e+06  	4.026970e-03
1.02719e+06  	3.856070e-03
1.02761e+06  	3.691480e-03
1.02801e+06  	3.530670e-03
1.02841e+06  	3.524890e-03
1.02879e+06  	3.364230e-03
1.02915e+06  	3.209480e-03
1.0295e+06   	3.062160e-03
1.02983e+06  	2.922440e-03
1.03017e+06  	2.918180e-03
1.03048e+06  	2.783640e-03
1.0308e+06   	2.781320e-03
1.03111e+06  	2.780180e-03
1.03141e+06  	2.636640e-03
1.03171e+06  	2.632140e-03
1.03201e+06  	2.629770e-03
1.03231e+06  	2.627790e-03
1.03261e+06  	2.625510e-03
1.03291e+06  	2.624750e-03
1.03319e+06  	2.442450e-03
1.03347e+06  	2.438250e-03
1.03374e+06  	2.437230e-03
1.03402e+06  	2.435640e-03
1.0343e+06   	2.433260e-03
1.03458e+06  	2.430040e-03
1.03485e+06  	2.425990e-03
1.03513e+06  	2.421530e-03
1.03541e+06  	2.416880e-03
1.03569e+06  	2.412120e-03
1.03597e+06  	2.406600e-03
1.03624e+06  	2.400160e-03
1.03652e+06  	2.393960e-03
1.0368e+06   	2.387120e-03
1.03709e+06  	2.471660e-03
1.03738e+06  	2.466160e-03
1.03767e+06  	2.448020e-03
1.03795e+06  	2.438630e-03
1.03824e+06  	2.428730e-03
1.03853e+06  	2.418160e-03
1.03882e+06  	2.399730e-03
1.0391e+06   	2.388910e-03
1.03939e+06  	2.378540e-03
1.03968e+06  	2.367930e-03
1.03996e+06  	2.356650e-03
1.04025e+06  	2.346900e-03
1.04054e+06  	2.344260e-03
1.04083e+06  	2.333330e-03
1.04111e+06  	2.329730e-03
1.0414e+06   	2.326700e-03
1.04168e+06  	2.323980e-03
1.04197e+06  	2.320740e-03
1.04225e+06  	2.309350e-03
1.04254e+06  	2.305170e-03
1.04282e+06  	2.300700e-03
1.04311e+06  	2.295800e-03
1.04339e+06  	2.290540e-03
1.04368e+06  	2.287040e-03
1.04396e+06  	2.276150e-03
1.04425e+06  	2.273120e-03
1.04453e+06  	2.271320e-03
1.04482e+06  	2.273020e-03
1.0451e+06   	2.269700e-03
1.04538e+06  	2.274040e-03
1.04566e+06  	2.279570e-03
1.04595e+06  	2.285270e-03
1.04623e+06  	2.283230e-03
1.04651e+06  	2.287870e-03
1.04679e+06  	2.293260e-03
1.04707e+06  	2.298500e-03
1.04736e+06  	2.295100e-03
1.04764e+06  	2.299860e-03
1.04792e+06  	2.305180e-03
1.0482e+06   	2.310330e-03
1.04848e+06  	2.306600e-03
1.04876e+06  	2.310690e-03
1.04904e+06  	2.316630e-03
1.04932e+06  	2.318970e-03
1.0496e+06   	2.314110e-03
1.04988e+06  	2.317100e-03
1.05015e+06  	2.320550e-03
1.05043e+06  	2.316090e-03
1.05071e+06  	2.319580e-03
1.05099e+06  	2.323410e-03
1.05127e+06  	2.327150e-03
1.05154e+06  	2.321700e-03
1.05182e+06  	2.325070e-03
1.0521e+06   	2.327170e-03
1.05237e+06  	2.329530e-03
1.05265e+06  	2.323710e-03
1.05292e+06  	2.329060e-03
1.0532e+06   	2.333930e-03
1.05347e+06  	2.329250e-03
1.05375e+06  	2.332740e-03
1.05402e+06  	2.335770e-03
1.0543e+06   	2.338190e-03
1.05457e+06  	2.331070e-03
1.05484e+06  	2.332600e-03
1.05512e+06  	2.336450e-03
1.05539e+06  	2.331060e-03
1.05566e+06  	2.334060e-03
1.05593e+06  	2.336610e-03
1.05621e+06  	2.338610e-03
1.05648e+06  	2.330720e-03
1.05675e+06  	2.331600e-03
1.05702e+06  	2.331980e-03
1.05729e+06  	2.323210e-03
1.05756e+06  	2.322980e-03
1.05783e+06  	2.322740e-03
1.0581e+06   	2.321900e-03
1.05837e+06  	2.311010e-03
1.05864e+06  	2.308690e-03
1.05891e+06  	2.306280e-03
1.05918e+06  	2.293910e-03
1.05944e+06  	2.290250e-03
1.05971e+06  	2.286350e-03
1.05998e+06  	2.282740e-03
1.06025e+06  	2.269980e-03
1.06051e+06  	2.266510e-03
1.06078e+06  	2.264500e-03
1.06105e+06  	2.262120e-03
1.06131e+06  	2.249860e-03
1.06158e+06  	2.246500e-03
1.06184e+06  	2.242690e-03
1.06211e+06  	2.229080e-03
1.06237e+06  	2.224960e-03
1.06264e+06  	2.220400e-03
1.0629e+06   	2.216060e-03
1.06316e+06  	2.203430e-03
1.06343e+06  	2.199520e-03
1.06369e+06  	2.195820e-03
1.06395e+06  	2.182590e-03
1.06422e+06  	2.178630e-03
1.06448e+06  	2.174290e-03
1.06474e+06  	2.171530e-03
