# Residuals  
# Time       	p            
104722       	8.340240e-02
105876       	9.621170e-02
107163       	1.141710e-01
108590       	1.319670e-01
110195       	1.437720e-01
111376       	1.162280e-01
112581       	1.166160e-01
113696       	1.039070e-01
114832       	1.003220e-01
115969       	1.015160e-01
117232       	1.095960e-01
118440       	1.033400e-01
119648       	9.791840e-02
120779       	8.829450e-02
121935       	9.090250e-02
123207       	1.013660e-01
124416       	1.011350e-01
125596       	1.045370e-01
126907       	1.172200e-01
128342       	1.240620e-01
129512       	1.027190e-01
130748       	1.021990e-01
131985       	9.479460e-02
133186       	9.088060e-02
134424       	9.807500e-02
135794       	1.122400e-01
137274       	1.237790e-01
138889       	1.315300e-01
140193       	1.056890e-01
141498       	1.048330e-01
142750       	1.036850e-01
144116       	1.105380e-01
145363       	9.775630e-02
146610       	8.895230e-02
147800       	8.718850e-02
149116       	9.979900e-02
150509       	1.077040e-01
151995       	1.048860e-01
153296       	9.010730e-02
154596       	9.321420e-02
155996       	1.054990e-01
157524       	1.216050e-01
159221       	1.402190e-01
160919       	1.426490e-01
162616       	1.281010e-01
163889       	9.429530e-02
165162       	8.961580e-02
166435       	8.256650e-02
167708       	8.284380e-02
168981       	8.613740e-02
170254       	8.919850e-02
171527       	9.283840e-02
172800       	9.479320e-02
174216       	1.008980e-01
175633       	1.001250e-01
177074       	1.046310e-01
178514       	1.082670e-01
180009       	1.139220e-01
181448       	1.098330e-01
182862       	1.055940e-01
184276       	1.084460e-01
185805       	1.130720e-01
187473       	1.118630e-01
188907       	8.961180e-02
190313       	8.761870e-02
191844       	9.721880e-02
193341       	1.009830e-01
194987       	1.144250e-01
196554       	1.131520e-01
198045       	1.067360e-01
199574       	1.064560e-01
201065       	9.999610e-02
202518       	9.460090e-02
204050       	9.297840e-02
205501       	8.945680e-02
207036       	9.972020e-02
208718       	1.142720e-01
210588       	1.264230e-01
212532       	1.216710e-01
214038       	1.005250e-01
215595       	1.049500e-01
217272       	1.130040e-01
219019       	1.187930e-01
220626       	1.109700e-01
222110       	9.858120e-02
223594       	9.132560e-02
225142       	9.237360e-02
226690       	9.056630e-02
228315       	8.879990e-02
229860       	8.751440e-02
231490       	9.495970e-02
233120       	1.008830e-01
234858       	1.130040e-01
236731       	1.241460e-01
238603       	1.230420e-01
240188       	1.090360e-01
241772       	1.073100e-01
243356       	1.038390e-01
244941       	9.950500e-02
246525       	9.361800e-02
248109       	9.498560e-02
249694       	9.690260e-02
251278       	9.385860e-02
252863       	8.875030e-02
254447       	8.466150e-02
256031       	8.767700e-02
257616       	9.263070e-02
259200       	9.833210e-02
260963       	1.113510e-01
262691       	1.125220e-01
264533       	1.148260e-01
266187       	9.831880e-02
267842       	9.742040e-02
269609       	1.022090e-01
271463       	1.023860e-01
273147       	9.578990e-02
274915       	1.034780e-01
276878       	1.155990e-01
278842       	1.164140e-01
280805       	1.111760e-01
282656       	1.027060e-01
284405       	9.984500e-02
286259       	1.053740e-01
288057       	1.022380e-01
289750       	9.616280e-02
291551       	9.813010e-02
293295       	9.445320e-02
295099       	9.567670e-02
296969       	9.933370e-02
298770       	9.474770e-02
300571       	9.441740e-02
302372       	9.857330e-02
304252       	1.079550e-01
306221       	1.190930e-01
308190       	1.242260e-01
310159       	1.219540e-01
312128       	1.102690e-01
313889       	9.220390e-02
315651       	9.015170e-02
317523       	9.309280e-02
319395       	8.966670e-02
321142       	8.788640e-02
323023       	9.778070e-02
324905       	1.005290e-01
326786       	9.722980e-02
328667       	9.460000e-02
330549       	9.705610e-02
332430       	1.021490e-01
334312       	1.066760e-01
336193       	1.086320e-01
338074       	1.083950e-01
339956       	1.063740e-01
341837       	1.016150e-01
343719       	1.007040e-01
345600       	9.799440e-02
347564       	9.600620e-02
349527       	9.085090e-02
351445       	9.199830e-02
353410       	9.814460e-02
355375       	1.034480e-01
357339       	1.073060e-01
359304       	1.056280e-01
361269       	1.006030e-01
363234       	9.742630e-02
365144       	9.256070e-02
367054       	9.327780e-02
369022       	9.659930e-02
370990       	9.520630e-02
372958       	9.853410e-02
374926       	1.008930e-01
376894       	1.018650e-01
378862       	1.018780e-01
380830       	9.882720e-02
382799       	1.000030e-01
384767       	1.015700e-01
386735       	1.040130e-01
388703       	1.062050e-01
390671       	1.045840e-01
392639       	9.812160e-02
394607       	8.879880e-02
396575       	8.685300e-02
398543       	8.734520e-02
