# Residuals  
# Time       	p            
224003       	1.644710e-02
224768       	1.649170e-02
225551       	1.613200e-02
226299       	1.517230e-02
226999       	1.458640e-02
227684       	1.470140e-02
228384       	1.531590e-02
229101       	1.560930e-02
229835       	1.567800e-02
230608       	1.594920e-02
231360       	1.597630e-02
232093       	1.627430e-02
232825       	1.689530e-02
233579       	1.754090e-02
234355       	1.765350e-02
235157       	1.719110e-02
235958       	1.664240e-02
236663       	1.517840e-02
237367       	1.568510e-02
238071       	1.597160e-02
238775       	1.586780e-02
239505       	1.593740e-02
240262       	1.560340e-02
241051       	1.646440e-02
241841       	1.729550e-02
242630       	1.809570e-02
243419       	1.852640e-02
244170       	1.746920e-02
244922       	1.644770e-02
245673       	1.612070e-02
246385       	1.557910e-02
247097       	1.594490e-02
247809       	1.600990e-02
248521       	1.600820e-02
249284       	1.648160e-02
250046       	1.563450e-02
250809       	1.584130e-02
251572       	1.656740e-02
252335       	1.726890e-02
253098       	1.768360e-02
253860       	1.755770e-02
254623       	1.694870e-02
255386       	1.630630e-02
256149       	1.682970e-02
256759       	1.404660e-02
257369       	1.423880e-02
257980       	1.428380e-02
258590       	1.395800e-02
259200       	1.345180e-02
259886       	1.412860e-02
260651       	1.559990e-02
261468       	1.734250e-02
262277       	1.824610e-02
263110       	1.942480e-02
263988       	2.044570e-02
264894       	2.004470e-02
265811       	1.994810e-02
266571       	1.741380e-02
267303       	1.736990e-02
268042       	1.775230e-02
268795       	1.784310e-02
269571       	1.742290e-02
270371       	1.699580e-02
271198       	1.783530e-02
272015       	1.844640e-02
272842       	1.915290e-02
273708       	2.008350e-02
274618       	2.027410e-02
275552       	1.960930e-02
276417       	1.871600e-02
277169       	1.712030e-02
277897       	1.687980e-02
278633       	1.693240e-02
279385       	1.666650e-02
280155       	1.589740e-02
280953       	1.636710e-02
281772       	1.763540e-02
282580       	1.846440e-02
283409       	1.927420e-02
284285       	2.008170e-02
285200       	1.980230e-02
286129       	1.955330e-02
286922       	1.772070e-02
287665       	1.738600e-02
288398       	1.752140e-02
289141       	1.776720e-02
289904       	1.736740e-02
290688       	1.689390e-02
291508       	1.781990e-02
292328       	1.878400e-02
293147       	1.944160e-02
293993       	2.028190e-02
294883       	2.093470e-02
295805       	2.056890e-02
296679       	1.970290e-02
297468       	1.865370e-02
298208       	1.772630e-02
298937       	1.726650e-02
299678       	1.686280e-02
300431       	1.583260e-02
301210       	1.588390e-02
302017       	1.680600e-02
302824       	1.790020e-02
303631       	1.842940e-02
304487       	1.957680e-02
305381       	1.938870e-02
306295       	1.912230e-02
307132       	1.793650e-02
307901       	1.748230e-02
308626       	1.695750e-02
309351       	1.708640e-02
310091       	1.693720e-02
310846       	1.657100e-02
311636       	1.736600e-02
312445       	1.843910e-02
313253       	1.921010e-02
314062       	1.947210e-02
314914       	1.984420e-02
315817       	1.968030e-02
316693       	1.941090e-02
317519       	1.921880e-02
318299       	1.894410e-02
319017       	1.814370e-02
319736       	1.790510e-02
320454       	1.708600e-02
321194       	1.697380e-02
321956       	1.731060e-02
322745       	1.780240e-02
323533       	1.838760e-02
324321       	1.859840e-02
325139       	1.870690e-02
325992       	1.871650e-02
326844       	1.890080e-02
327660       	1.873900e-02
328440       	1.884270e-02
329155       	1.738730e-02
329870       	1.677080e-02
330585       	1.573170e-02
331300       	1.540050e-02
332052       	1.635340e-02
332805       	1.705150e-02
333605       	1.857810e-02
334404       	1.890230e-02
335204       	1.843840e-02
336070       	1.949530e-02
336865       	1.853130e-02
337659       	1.907150e-02
338453       	1.930870e-02
339168       	1.766630e-02
339882       	1.729620e-02
340518       	1.495320e-02
341153       	1.503330e-02
341788       	1.513750e-02
