# Residuals  
# Time       	p            
347564       	1.547180e-02
349527       	1.528390e-02
351491       	1.511580e-02
353455       	1.502200e-02
355418       	1.519960e-02
357382       	1.540280e-02
359345       	1.561820e-02
361309       	1.566090e-02
363273       	1.559790e-02
365236       	1.528210e-02
367200       	1.488590e-02
369164       	1.452000e-02
371127       	1.466640e-02
373091       	1.489580e-02
375055       	1.509740e-02
377018       	1.542470e-02
378982       	1.564950e-02
380945       	1.576450e-02
382909       	1.563370e-02
384873       	1.545780e-02
386836       	1.502010e-02
388800       	1.446740e-02
390764       	1.395030e-02
392727       	1.364750e-02
394691       	1.365970e-02
396655       	1.384080e-02
398618       	1.395630e-02
400582       	1.431130e-02
402545       	1.476410e-02
404509       	1.513430e-02
406473       	1.532110e-02
408436       	1.546370e-02
410400       	1.538210e-02
412364       	1.505630e-02
414327       	1.446930e-02
416291       	1.407400e-02
418255       	1.384660e-02
420218       	1.364200e-02
422182       	1.379780e-02
424145       	1.403190e-02
426109       	1.411930e-02
428073       	1.444320e-02
430036       	1.473390e-02
432000       	1.483230e-02
433964       	1.482310e-02
435927       	1.459100e-02
437891       	1.426740e-02
439855       	1.416890e-02
441818       	1.424150e-02
443782       	1.453560e-02
445745       	1.460990e-02
447709       	1.468180e-02
449673       	1.487590e-02
451636       	1.487460e-02
453600       	1.499610e-02
455564       	1.499210e-02
457527       	1.500660e-02
459491       	1.487040e-02
461455       	1.445180e-02
462810       	9.992380e-03
463945       	8.306460e-03
465034       	7.929340e-03
466123       	7.920650e-03
467212       	8.016730e-03
468325       	8.312550e-03
469438       	8.566870e-03
470502       	8.423160e-03
471543       	8.421390e-03
472585       	8.541770e-03
473650       	8.749660e-03
474742       	8.967940e-03
475861       	9.222630e-03
477011       	9.604340e-03
478160       	9.703330e-03
479310       	9.677190e-03
480460       	9.646320e-03
481610       	9.643410e-03
482796       	9.884060e-03
483945       	9.550080e-03
485093       	9.466080e-03
486242       	9.468150e-03
487390       	9.330800e-03
488498       	8.836880e-03
489605       	8.778980e-03
490713       	8.705420e-03
491866       	9.105300e-03
493073       	9.510140e-03
494224       	8.996750e-03
495375       	8.946480e-03
496526       	8.935690e-03
497741       	9.494030e-03
498957       	9.716430e-03
500100       	9.360340e-03
501244       	9.549760e-03
502470       	1.027360e-02
503695       	1.037480e-02
504826       	9.657330e-03
505957       	9.701080e-03
507088       	9.776050e-03
508220       	9.872290e-03
509351       	9.844720e-03
510482       	9.799320e-03
511613       	9.582480e-03
512744       	9.375480e-03
513875       	9.312940e-03
515007       	9.311470e-03
516138       	9.407460e-03
517269       	9.510050e-03
518400       	9.544260e-03
519652       	1.058240e-02
520923       	1.069970e-02
522234       	1.107270e-02
523466       	1.052770e-02
524645       	1.017180e-02
525823       	1.027820e-02
527020       	1.047380e-02
528235       	1.061420e-02
529470       	1.064330e-02
530726       	1.064720e-02
532003       	1.079900e-02
533258       	1.066190e-02
534471       	1.043250e-02
535683       	1.050600e-02
536917       	1.066440e-02
538175       	1.073160e-02
539456       	1.076020e-02
540789       	1.115960e-02
542020       	1.036550e-02
543205       	1.009130e-02
544389       	1.025860e-02
545598       	1.048600e-02
546806       	1.045860e-02
548040       	1.054360e-02
549301       	1.077850e-02
550592       	1.114130e-02
551796       	1.059320e-02
553001       	1.074580e-02
554206       	1.095450e-02
555440       	1.130200e-02
556674       	1.119520e-02
557940       	1.144560e-02
559242       	1.184070e-02
560473       	1.117530e-02
561671       	1.081690e-02
562869       	1.075840e-02
564034       	1.040910e-02
565233       	1.047710e-02
566432       	1.013850e-02
567560       	9.466060e-03
568624       	8.912040e-03
569658       	8.670490e-03
570692       	8.688940e-03
571725       	8.741070e-03
572759       	8.816250e-03
573792       	8.830450e-03
574862       	9.096070e-03
575931       	9.079590e-03
577041       	9.435120e-03
578151       	9.450620e-03
579310       	9.940790e-03
580469       	1.008960e-02
581627       	1.021560e-02
582847       	1.078660e-02
584067       	1.080970e-02
585286       	1.084610e-02
586506       	1.079990e-02
587725       	1.077430e-02
589039       	1.165640e-02
590352       	1.171740e-02
591666       	1.166130e-02
592979       	1.156990e-02
594293       	1.142930e-02
595606       	1.131160e-02
596755       	9.882060e-03
597904       	9.964760e-03
599054       	1.001440e-02
600203       	1.010810e-02
601352       	1.008830e-02
602501       	1.023740e-02
603651       	1.020220e-02
604800       	1.012900e-02
606071       	1.110040e-02
607270       	1.045650e-02
608374       	9.673920e-03
609450       	9.533760e-03
610511       	9.618950e-03
611559       	9.590260e-03
612621       	9.697840e-03
613683       	9.622980e-03
614760       	9.714100e-03
615867       	9.899870e-03
616975       	9.918180e-03
618067       	9.919890e-03
619192       	1.030550e-02
620335       	1.031480e-02
621516       	1.024370e-02
622605       	9.497220e-03
623599       	8.828630e-03
624593       	8.825350e-03
625618       	9.224330e-03
626676       	9.402600e-03
627769       	9.640870e-03
628730       	8.497280e-03
629649       	8.173530e-03
630596       	8.477370e-03
631589       	8.877870e-03
632635       	9.293000e-03
633740       	9.866680e-03
634638       	8.265490e-03
635522       	8.153850e-03
636450       	8.679320e-03
637445       	9.282630e-03
638459       	9.464020e-03
639514       	9.587130e-03
640421       	8.364440e-03
641297       	8.167900e-03
642204       	8.459910e-03
643184       	9.073220e-03
644164       	9.087150e-03
645164       	9.189710e-03
646165       	8.936910e-03
647048       	7.902560e-03
647949       	7.983300e-03
648910       	8.495080e-03
649942       	9.085660e-03
650924       	8.649580e-03
651931       	8.786760e-03
652866       	8.311680e-03
653758       	8.001200e-03
654694       	8.375590e-03
655680       	8.681290e-03
656757       	9.254160e-03
657770       	8.682990e-03
658783       	8.680510e-03
659709       	8.109640e-03
660635       	8.265870e-03
661590       	8.624910e-03
662648       	9.540770e-03
663746       	9.830820e-03
664763       	9.011990e-03
665820       	9.389130e-03
666760       	8.516270e-03
667700       	8.567430e-03
668722       	9.381040e-03
669792       	9.798270e-03
670863       	9.823010e-03
671880       	9.222680e-03
672896       	9.217400e-03
673860       	8.685340e-03
674823       	8.676790e-03
675847       	9.102510e-03
676943       	9.628840e-03
678040       	9.557840e-03
679052       	8.893560e-03
680065       	8.950790e-03
680993       	8.230340e-03
682013       	8.879230e-03
683034       	8.904280e-03
684055       	8.924470e-03
685076       	8.987160e-03
686096       	9.091660e-03
687117       	9.153450e-03
687934       	7.450290e-03
688750       	7.431310e-03
689567       	7.347350e-03
690383       	7.316230e-03
691200       	7.301020e-03
692119       	8.202320e-03
693137       	9.208020e-03
694180       	9.602330e-03
695209       	9.607760e-03
696279       	1.002060e-02
697378       	1.017740e-02
698493       	1.013010e-02
699623       	1.012540e-02
700737       	1.009360e-02
701819       	9.948100e-03
702887       	9.921290e-03
704002       	1.033410e-02
705152       	1.051310e-02
706320       	1.041100e-02
707470       	9.987810e-03
708601       	9.820810e-03
709679       	9.457930e-03
710793       	9.838780e-03
711944       	1.013300e-02
713138       	1.040150e-02
714310       	1.019350e-02
715440       	9.751480e-03
716531       	9.425890e-03
717621       	9.572210e-03
718775       	1.017060e-02
719885       	1.003620e-02
720995       	1.019240e-02
722127       	1.052370e-02
723259       	1.050980e-02
724324       	9.829160e-03
725349       	9.480390e-03
726354       	9.293620e-03
727379       	9.443620e-03
728447       	9.868820e-03
729516       	1.000060e-02
730561       	9.850530e-03
731584       	9.454320e-03
732606       	9.218170e-03
733629       	9.125930e-03
734676       	9.335240e-03
735723       	9.460100e-03
736796       	9.857480e-03
737899       	1.019590e-02
739002       	1.020540e-02
740105       	9.991730e-03
741066       	8.657490e-03
742003       	8.406270e-03
742940       	8.452300e-03
743930       	9.097760e-03
744950       	9.526530e-03
746039       	1.026390e-02
747057       	9.620460e-03
748011       	8.876380e-03
748998       	8.863420e-03
750019       	9.072520e-03
751080       	9.442550e-03
752185       	1.012980e-02
753290       	1.035900e-02
754395       	1.037350e-02
755500       	1.034140e-02
756504       	9.294740e-03
757422       	8.366490e-03
758299       	8.014950e-03
759218       	8.456530e-03
760186       	9.054820e-03
761153       	9.149990e-03
762120       	9.188240e-03
763031       	8.681020e-03
763942       	8.586110e-03
764852       	8.323500e-03
765833       	8.613790e-03
766813       	8.555930e-03
767794       	8.555150e-03
768884       	9.617310e-03
769852       	8.819130e-03
770821       	8.932840e-03
771789       	8.966740e-03
772758       	9.002930e-03
773565       	7.607260e-03
774372       	7.599190e-03
775179       	7.606050e-03
775986       	7.604920e-03
776793       	7.679310e-03
777600       	7.853490e-03
778491       	8.867420e-03
779381       	9.036150e-03
780301       	9.329010e-03
781263       	9.550720e-03
782285       	9.803960e-03
783360       	1.038160e-02
784394       	1.013580e-02
785455       	1.056410e-02
786561       	1.103300e-02
787580       	1.011050e-02
788586       	9.974280e-03
789453       	8.516190e-03
790310       	8.210040e-03
791197       	8.319050e-03
792131       	8.553400e-03
793115       	9.112250e-03
793980       	8.517370e-03
794834       	8.605390e-03
795720       	8.969140e-03
796656       	9.162610e-03
797421       	7.188230e-03
797967       	5.102570e-03
798479       	4.769930e-03
798983       	4.748980e-03
799491       	4.852440e-03
800007       	5.001410e-03
800536       	5.185590e-03
801078       	5.354970e-03
801635       	5.532430e-03
802207       	5.706900e-03
802790       	5.793110e-03
803384       	5.879890e-03
803990       	6.003830e-03
804603       	6.019030e-03
805221       	5.965010e-03
805847       	5.891910e-03
806479       	5.922880e-03
807118       	6.022000e-03
807764       	6.089650e-03
808418       	6.186500e-03
809072       	6.303940e-03
809734       	6.473360e-03
810396       	6.631880e-03
811066       	6.810190e-03
811736       	6.859210e-03
812406       	6.803320e-03
813076       	6.686360e-03
813755       	6.630350e-03
814434       	6.594650e-03
815122       	6.722150e-03
815811       	6.749490e-03
816499       	6.768630e-03
817188       	6.866340e-03
817886       	7.015120e-03
818585       	7.027180e-03
819284       	7.028290e-03
819982       	7.056490e-03
820681       	6.975950e-03
821380       	6.833930e-03
822078       	6.619150e-03
822777       	6.505940e-03
823488       	6.532870e-03
824199       	6.453870e-03
824909       	6.536610e-03
825620       	6.654000e-03
826331       	6.781370e-03
827042       	6.921930e-03
827752       	7.008080e-03
828463       	6.990060e-03
829174       	6.905240e-03
829884       	6.850920e-03
830595       	6.774650e-03
831306       	6.766130e-03
832017       	6.808250e-03
832727       	6.852090e-03
833438       	6.876020e-03
834149       	6.814030e-03
834877       	6.915140e-03
835605       	6.966760e-03
836333       	7.110260e-03
837061       	7.227740e-03
837789       	7.286840e-03
838517       	7.250990e-03
839245       	7.198390e-03
839974       	7.067160e-03
840702       	6.997600e-03
841430       	7.044150e-03
842158       	7.083250e-03
842886       	7.097360e-03
843614       	7.037880e-03
844342       	6.980890e-03
845070       	6.898310e-03
845798       	6.957400e-03
846526       	7.021620e-03
847254       	7.099260e-03
847982       	7.153370e-03
848710       	7.181370e-03
849439       	7.046740e-03
850167       	6.832990e-03
850895       	6.642290e-03
851623       	6.579520e-03
852351       	6.655210e-03
853079       	6.765530e-03
853807       	6.839110e-03
854535       	6.845490e-03
855263       	6.868170e-03
855991       	6.900160e-03
856719       	6.981710e-03
857447       	7.129970e-03
858175       	7.167200e-03
858903       	7.086350e-03
859632       	6.961600e-03
860360       	6.881950e-03
861088       	6.823890e-03
861816       	6.842530e-03
862544       	6.938410e-03
863272       	7.063390e-03
864000       	7.149730e-03
864758       	7.510630e-03
865516       	7.555760e-03
866281       	7.560100e-03
867045       	7.537240e-03
867810       	7.585150e-03
868575       	7.636460e-03
869339       	7.738980e-03
870104       	7.831880e-03
870869       	7.772090e-03
871634       	7.571330e-03
872398       	7.422030e-03
873163       	7.399160e-03
873928       	7.468270e-03
874700       	7.535410e-03
875473       	7.501250e-03
876245       	7.424390e-03
877018       	7.388560e-03
877790       	7.350320e-03
878562       	7.522000e-03
879335       	7.693960e-03
880107       	7.769380e-03
880880       	7.703300e-03
881652       	7.482810e-03
882425       	7.168930e-03
883197       	7.012180e-03
883970       	7.096950e-03
884751       	7.250760e-03
885533       	7.317180e-03
886314       	7.316800e-03
887096       	7.327260e-03
887877       	7.368500e-03
888659       	7.535560e-03
889440       	7.749260e-03
890222       	7.806550e-03
891003       	7.736280e-03
891785       	7.664590e-03
892566       	7.617960e-03
893359       	7.684440e-03
894151       	7.695420e-03
894943       	7.787080e-03
895735       	7.922560e-03
896528       	8.058500e-03
897320       	8.043130e-03
898112       	7.936980e-03
898893       	7.713880e-03
899685       	7.818650e-03
900465       	7.801230e-03
901258       	7.994370e-03
902050       	7.994710e-03
902843       	7.926770e-03
903636       	7.777170e-03
904415       	7.482740e-03
905208       	7.694710e-03
906001       	7.759320e-03
906794       	7.728570e-03
907601       	7.785290e-03
908409       	7.678430e-03
909216       	7.539490e-03
910024       	7.586380e-03
910831       	7.760840e-03
911639       	7.918830e-03
912446       	7.986340e-03
913254       	7.941970e-03
914028       	7.539640e-03
914802       	7.456570e-03
915593       	7.657470e-03
916366       	7.558430e-03
917158       	7.681270e-03
917968       	7.811570e-03
918779       	7.770030e-03
919550       	7.421380e-03
920341       	7.561610e-03
921154       	7.880450e-03
921966       	8.049780e-03
922779       	8.146020e-03
923591       	8.143490e-03
924403       	8.072870e-03
925216       	7.872690e-03
926028       	7.675310e-03
926841       	7.804580e-03
927653       	7.948590e-03
928465       	8.018720e-03
929278       	8.013240e-03
930032       	7.447530e-03
930787       	7.319800e-03
931571       	7.693900e-03
932324       	7.520220e-03
933110       	7.844530e-03
933933       	8.130760e-03
934718       	7.672670e-03
935502       	7.523620e-03
936286       	7.422400e-03
937070       	7.529710e-03
937903       	8.086530e-03
938736       	8.183780e-03
939569       	8.232290e-03
940402       	8.206150e-03
941236       	8.048250e-03
942069       	7.868840e-03
942902       	7.901010e-03
943735       	8.032100e-03
944568       	8.128530e-03
945297       	7.215640e-03
946026       	7.210020e-03
946755       	7.207830e-03
947484       	7.266960e-03
948213       	7.437030e-03
948942       	7.472910e-03
949671       	7.435140e-03
950400       	7.304270e-03
951185       	7.768820e-03
951978       	7.636100e-03
952794       	7.790660e-03
953642       	8.334220e-03
954491       	8.530160e-03
955339       	8.613720e-03
956188       	8.747940e-03
957037       	8.607980e-03
957885       	8.444850e-03
958734       	8.587350e-03
959582       	8.679720e-03
960431       	8.579220e-03
961187       	7.587220e-03
961935       	7.326710e-03
962707       	7.398270e-03
963434       	6.977260e-03
964167       	7.200880e-03
964940       	7.626910e-03
965766       	8.105900e-03
966522       	7.478240e-03
967277       	7.362120e-03
968067       	7.520400e-03
968906       	7.806340e-03
969765       	8.032660e-03
970624       	8.056790e-03
971484       	7.984540e-03
972343       	7.998610e-03
973203       	7.882430e-03
974062       	7.755710e-03
974922       	8.025880e-03
975781       	8.208740e-03
976653       	8.394340e-03
977524       	8.481440e-03
978396       	8.221580e-03
979268       	7.926310e-03
980139       	8.200090e-03
981011       	8.434290e-03
981856       	8.367880e-03
982599       	7.578700e-03
983352       	7.582230e-03
984126       	7.562160e-03
984924       	7.802340e-03
985699       	7.728560e-03
986497       	7.931160e-03
987336       	8.393090e-03
988133       	7.966910e-03
988918       	7.601680e-03
989730       	7.656490e-03
990570       	7.900470e-03
991443       	8.325910e-03
992315       	8.539960e-03
993187       	8.754730e-03
994059       	8.649830e-03
994932       	8.512170e-03
995822       	8.496270e-03
996694       	8.369810e-03
997566       	8.534760e-03
998306       	7.378810e-03
999047       	7.300380e-03
999817       	7.489950e-03
1.0006e+06   	7.573600e-03
1.00136e+06  	7.299920e-03
1.00213e+06  	7.644990e-03
1.00295e+06  	8.352300e-03
1.00372e+06  	7.887430e-03
1.00449e+06  	7.869580e-03
1.00528e+06  	7.856530e-03
1.00609e+06  	7.808330e-03
1.00694e+06  	8.198010e-03
1.00782e+06  	8.639030e-03
1.0087e+06   	8.821680e-03
1.00958e+06  	8.993110e-03
1.01045e+06  	8.905220e-03
1.01133e+06  	8.651340e-03
1.01221e+06  	8.657690e-03
1.01306e+06  	8.565690e-03
1.0138e+06   	7.563350e-03
1.01452e+06  	7.311240e-03
1.01526e+06  	7.383120e-03
1.01603e+06  	7.433180e-03
1.01677e+06  	7.013190e-03
1.01751e+06  	6.985590e-03
1.01829e+06  	7.403560e-03
1.01906e+06  	7.522710e-03
1.01983e+06  	7.635070e-03
1.0206e+06   	7.589140e-03
1.02141e+06  	7.726800e-03
1.02222e+06  	7.503280e-03
1.02308e+06  	7.861860e-03
1.02399e+06  	8.509560e-03
1.02491e+06  	8.712680e-03
1.02582e+06  	8.737460e-03
1.02674e+06  	8.486820e-03
1.02758e+06  	7.641860e-03
1.02834e+06  	7.089010e-03
1.02911e+06  	7.300140e-03
1.02981e+06  	6.866710e-03
1.03051e+06  	6.951240e-03
1.03121e+06  	6.940660e-03
1.03191e+06  	6.867360e-03
1.03261e+06  	6.709920e-03
1.03331e+06  	6.553020e-03
1.034e+06    	6.568920e-03
1.0347e+06   	6.670710e-03
1.0354e+06   	6.768100e-03
1.0361e+06   	6.824920e-03
1.0368e+06   	6.786970e-03
1.03758e+06  	7.454930e-03
1.03844e+06  	8.163490e-03
1.03936e+06  	8.770950e-03
1.0403e+06   	9.231230e-03
1.04123e+06  	9.382560e-03
1.04216e+06  	9.401460e-03
1.04309e+06  	9.125960e-03
1.04402e+06  	8.950140e-03
1.04495e+06  	9.036080e-03
1.04589e+06  	9.465690e-03
1.04682e+06  	9.678710e-03
1.04775e+06  	9.518440e-03
1.04868e+06  	9.142320e-03
1.04955e+06  	8.323060e-03
1.05034e+06  	7.810670e-03
1.05105e+06  	7.178740e-03
1.05177e+06  	7.248110e-03
1.05253e+06  	7.507860e-03
1.05332e+06  	7.716940e-03
1.05408e+06  	7.263830e-03
1.05485e+06  	7.174330e-03
1.05565e+06  	7.664650e-03
1.05644e+06  	7.740310e-03
1.05721e+06  	7.867030e-03
1.05801e+06  	8.072910e-03
1.05883e+06  	8.196630e-03
1.0597e+06   	8.394800e-03
1.06062e+06  	8.674110e-03
1.06154e+06  	8.951890e-03
1.06248e+06  	9.344730e-03
1.06343e+06  	9.366850e-03
1.06438e+06  	9.056900e-03
1.06524e+06  	8.192290e-03
1.06605e+06  	7.717510e-03
1.06676e+06  	7.177920e-03
1.06748e+06  	7.478110e-03
1.06824e+06  	7.859620e-03
1.06903e+06  	8.209660e-03
1.06979e+06  	7.486050e-03
1.07055e+06  	7.143040e-03
1.07133e+06  	7.188430e-03
1.0721e+06   	7.226910e-03
1.07285e+06  	7.369390e-03
1.07362e+06  	7.675910e-03
1.07444e+06  	7.980080e-03
1.07528e+06  	8.020040e-03
1.07616e+06  	8.113910e-03
1.07709e+06  	8.474140e-03
1.07799e+06  	8.706090e-03
1.07893e+06  	9.230760e-03
1.07989e+06  	9.238920e-03
1.08074e+06  	7.979420e-03
1.08156e+06  	7.393350e-03
1.08225e+06  	6.397050e-03
1.08295e+06  	6.611230e-03
1.08367e+06  	7.050970e-03
1.08443e+06  	7.592850e-03
1.08513e+06  	7.129090e-03
1.08585e+06  	7.088470e-03
1.0866e+06   	7.144640e-03
1.08734e+06  	6.953070e-03
1.08806e+06  	6.898470e-03
1.08881e+06  	7.370240e-03
1.08959e+06  	7.831300e-03
1.09043e+06  	8.562490e-03
1.09132e+06  	8.889830e-03
1.09223e+06  	8.807260e-03
1.09314e+06  	8.643760e-03
1.09405e+06  	8.968180e-03
1.09499e+06  	9.567070e-03
1.09593e+06  	9.675820e-03
1.09681e+06  	8.966050e-03
1.09763e+06  	8.133850e-03
1.09846e+06  	8.082450e-03
1.09926e+06  	8.015660e-03
1.10006e+06  	8.149330e-03
1.10085e+06  	8.162710e-03
1.10168e+06  	8.312930e-03
1.10251e+06  	8.270600e-03
1.10322e+06  	7.101750e-03
1.10391e+06  	6.923460e-03
1.10463e+06  	7.286720e-03
1.10537e+06  	7.604830e-03
1.10614e+06  	7.935580e-03
1.10689e+06  	7.497990e-03
1.10763e+06  	7.204480e-03
1.10841e+06  	7.274790e-03
1.10915e+06  	6.982620e-03
1.10989e+06  	7.209310e-03
1.11067e+06  	7.687530e-03
1.11145e+06  	7.740340e-03
1.11229e+06  	8.207400e-03
1.1132e+06   	8.758270e-03
1.11411e+06  	8.853420e-03
1.11502e+06  	9.327690e-03
1.11593e+06  	9.668030e-03
1.11684e+06  	9.523940e-03
1.11763e+06  	8.159670e-03
1.11843e+06  	8.028800e-03
1.11911e+06  	6.905370e-03
1.11979e+06  	6.956500e-03
1.12047e+06  	7.251310e-03
1.12115e+06  	7.410120e-03
1.12184e+06  	7.521080e-03
1.12252e+06  	7.383770e-03
1.1232e+06   	7.142710e-03
1.12396e+06  	7.691150e-03
1.12468e+06  	7.239400e-03
1.1254e+06   	7.444140e-03
1.12617e+06  	8.149780e-03
1.12698e+06  	8.736340e-03
1.12784e+06  	9.058090e-03
1.12874e+06  	8.872350e-03
1.12968e+06  	8.802160e-03
1.13059e+06  	8.428050e-03
1.13152e+06  	9.180590e-03
1.13243e+06  	9.404110e-03
1.13326e+06  	8.345700e-03
1.13404e+06  	7.598190e-03
1.13482e+06  	7.112770e-03
1.13561e+06  	6.983640e-03
1.1364e+06   	7.428580e-03
1.13721e+06  	8.010100e-03
1.13803e+06  	8.399960e-03
