# Residuals  
# Time       	p            
184582       	2.964360e-02
186545       	3.027190e-02
188509       	2.988420e-02
190473       	2.835340e-02
192436       	2.659480e-02
194400       	2.559110e-02
196364       	2.627820e-02
198327       	2.671470e-02
200291       	2.788230e-02
202255       	2.891310e-02
204218       	2.887330e-02
206182       	2.914200e-02
208145       	2.842460e-02
210109       	2.657490e-02
212073       	2.493490e-02
214036       	2.476280e-02
216000       	2.516170e-02
217964       	2.577950e-02
219927       	2.675480e-02
221891       	2.733310e-02
223855       	2.732820e-02
225818       	2.677010e-02
227782       	2.561010e-02
229745       	2.514380e-02
231709       	2.521830e-02
233673       	2.503770e-02
235636       	2.541990e-02
237600       	2.561910e-02
239564       	2.569300e-02
241527       	2.562970e-02
243491       	2.541050e-02
245455       	2.426970e-02
247418       	2.333010e-02
249382       	2.330920e-02
251345       	2.407350e-02
253309       	2.443610e-02
255273       	2.509370e-02
257236       	2.564640e-02
259200       	2.583400e-02
261164       	2.534460e-02
263127       	2.466280e-02
265091       	2.349450e-02
267055       	2.219320e-02
269018       	2.205470e-02
270982       	2.171460e-02
272945       	2.283790e-02
274909       	2.358940e-02
276873       	2.410410e-02
278836       	2.455550e-02
280800       	2.467630e-02
282764       	2.442970e-02
284727       	2.360550e-02
286691       	2.253340e-02
288655       	2.218180e-02
290618       	2.209450e-02
292582       	2.184140e-02
294545       	2.176500e-02
296509       	2.228450e-02
298473       	2.281330e-02
300436       	2.307860e-02
302400       	2.315100e-02
304364       	2.284870e-02
306327       	2.207910e-02
308291       	2.128880e-02
310255       	2.146390e-02
312218       	2.166940e-02
314182       	2.212120e-02
316145       	2.252870e-02
318109       	2.247780e-02
320073       	2.236770e-02
322036       	2.203760e-02
324000       	2.176670e-02
325964       	2.133750e-02
327927       	2.085710e-02
329891       	2.034570e-02
331855       	2.017730e-02
333818       	2.028830e-02
335782       	2.034990e-02
337745       	2.125080e-02
339709       	2.200880e-02
341673       	2.233600e-02
343636       	2.250230e-02
345600       	2.247730e-02
347564       	2.184060e-02
349527       	2.080010e-02
351491       	1.963240e-02
353455       	1.909310e-02
355418       	1.922990e-02
357382       	1.944450e-02
359345       	1.981520e-02
361309       	1.998680e-02
363273       	2.031680e-02
365236       	2.084860e-02
367200       	2.134820e-02
369164       	2.149140e-02
371127       	2.135680e-02
373091       	2.097580e-02
375055       	2.027430e-02
377018       	1.962230e-02
378982       	1.925420e-02
380945       	1.887500e-02
382909       	1.887420e-02
384873       	1.930330e-02
386836       	1.963940e-02
388800       	1.969580e-02
390764       	1.994830e-02
392727       	1.990180e-02
394691       	1.989010e-02
396655       	1.966620e-02
398618       	1.941800e-02
400582       	1.913280e-02
402545       	1.912930e-02
404509       	1.920170e-02
406473       	1.931650e-02
408436       	1.927130e-02
410400       	1.942090e-02
412364       	1.946820e-02
414327       	1.945110e-02
416291       	1.931020e-02
418255       	1.931730e-02
420218       	1.902920e-02
422182       	1.860250e-02
424145       	1.809970e-02
426109       	1.765230e-02
428073       	1.766920e-02
430036       	1.805270e-02
432000       	1.832390e-02
433964       	1.875560e-02
435927       	1.903960e-02
437891       	1.914070e-02
439855       	1.961610e-02
441818       	1.975520e-02
443782       	1.950280e-02
445745       	1.908770e-02
447709       	1.864250e-02
449673       	1.800070e-02
451636       	1.734800e-02
453600       	1.687880e-02
455564       	1.673110e-02
457527       	1.689880e-02
459491       	1.713040e-02
461455       	1.741920e-02
463418       	1.797320e-02
465382       	1.839360e-02
467345       	1.854780e-02
469309       	1.879430e-02
471273       	1.918650e-02
473236       	1.921960e-02
475200       	1.890000e-02
477164       	1.833960e-02
479127       	1.778760e-02
481091       	1.709820e-02
483055       	1.660600e-02
485018       	1.633750e-02
486982       	1.635120e-02
488945       	1.645910e-02
490909       	1.675240e-02
492873       	1.714310e-02
494836       	1.746820e-02
496800       	1.771070e-02
498764       	1.791640e-02
500727       	1.814650e-02
502691       	1.833470e-02
504655       	1.846120e-02
506618       	1.827980e-02
508582       	1.787650e-02
510545       	1.737660e-02
512509       	1.695330e-02
514473       	1.660590e-02
516436       	1.625560e-02
518400       	1.590700e-02
520364       	1.578430e-02
522327       	1.589270e-02
524291       	1.600970e-02
526255       	1.633990e-02
528218       	1.652600e-02
530182       	1.650410e-02
532145       	1.650570e-02
534109       	1.673440e-02
536073       	1.690380e-02
538036       	1.699270e-02
540000       	1.696460e-02
541964       	1.681850e-02
543927       	1.674650e-02
545891       	1.662220e-02
547855       	1.658940e-02
549818       	1.658400e-02
551782       	1.666310e-02
553745       	1.670820e-02
555709       	1.672560e-02
557673       	1.689970e-02
559636       	1.733610e-02
561600       	1.751110e-02
563564       	1.752990e-02
565527       	1.731750e-02
567491       	1.681330e-02
569455       	1.698350e-02
571418       	1.764370e-02
573382       	1.846010e-02
575345       	1.938880e-02
577309       	2.008440e-02
579273       	2.068290e-02
581236       	2.087120e-02
583200       	2.050090e-02
585164       	2.004840e-02
587127       	2.027520e-02
589091       	2.079660e-02
591055       	2.152160e-02
593018       	2.235650e-02
594982       	2.320000e-02
596618       	1.945390e-02
597982       	1.624260e-02
599118       	1.415490e-02
600255       	1.469310e-02
601391       	1.528320e-02
602527       	1.572370e-02
603664       	1.590990e-02
604800       	1.588030e-02
605984       	1.581860e-02
607151       	1.563210e-02
608318       	1.615130e-02
609469       	1.678190e-02
610621       	1.742350e-02
611755       	1.760050e-02
612890       	1.782090e-02
614025       	1.730450e-02
615128       	1.610430e-02
616247       	1.648950e-02
617349       	1.672850e-02
618435       	1.710030e-02
619537       	1.783250e-02
620657       	1.839670e-02
621759       	1.819140e-02
622862       	1.767610e-02
623982       	1.707900e-02
625121       	1.712600e-02
626280       	1.762240e-02
627461       	1.851680e-02
628663       	1.941940e-02
629890       	2.017920e-02
631141       	2.058280e-02
632419       	2.032320e-02
633697       	1.901550e-02
634974       	1.900450e-02
636224       	1.914530e-02
637346       	1.807090e-02
638445       	1.825220e-02
639544       	1.860260e-02
640643       	1.843940e-02
641766       	1.834070e-02
642841       	1.692700e-02
643892       	1.640180e-02
644944       	1.663790e-02
646019       	1.741000e-02
647121       	1.857870e-02
648171       	1.834320e-02
649195       	1.823000e-02
650245       	1.843110e-02
651296       	1.803940e-02
652374       	1.766820e-02
653423       	1.710590e-02
654444       	1.690390e-02
655465       	1.739380e-02
656486       	1.786470e-02
657507       	1.849670e-02
658560       	1.942680e-02
659613       	1.961220e-02
660666       	1.931710e-02
661684       	1.799810e-02
662702       	1.718350e-02
663719       	1.719770e-02
664776       	1.786500e-02
665833       	1.841700e-02
666936       	1.959370e-02
668039       	2.016950e-02
669142       	2.053130e-02
670245       	2.031610e-02
671409       	2.051480e-02
672573       	1.914480e-02
673737       	1.873950e-02
674902       	1.893780e-02
675988       	1.847220e-02
677002       	1.808100e-02
678016       	1.863830e-02
679031       	1.901180e-02
680045       	1.886030e-02
681059       	1.820430e-02
682073       	1.709640e-02
683087       	1.580490e-02
684101       	1.575990e-02
685115       	1.630110e-02
686129       	1.711440e-02
687144       	1.821670e-02
688158       	1.900530e-02
689172       	1.935990e-02
690186       	1.933070e-02
691200       	1.842230e-02
692337       	1.870450e-02
693459       	1.687050e-02
694524       	1.691520e-02
695589       	1.808670e-02
696654       	1.927210e-02
697748       	2.108960e-02
698857       	2.208980e-02
699982       	2.227490e-02
701123       	2.114050e-02
702282       	1.914910e-02
703459       	1.796810e-02
704655       	1.916410e-02
705870       	2.100300e-02
707086       	2.290580e-02
708281       	2.367860e-02
709497       	2.381270e-02
710672       	2.187180e-02
711734       	1.830870e-02
712779       	1.730560e-02
713825       	1.706650e-02
714870       	1.751800e-02
715934       	1.910000e-02
717016       	2.043020e-02
718117       	2.043600e-02
719239       	2.023120e-02
720384       	1.976280e-02
721551       	2.001020e-02
722719       	2.013460e-02
723912       	2.080580e-02
725105       	2.132930e-02
726298       	2.058370e-02
727520       	2.093360e-02
728608       	1.864520e-02
729651       	1.840290e-02
730693       	1.903460e-02
731736       	1.958330e-02
732802       	2.066680e-02
733869       	2.015610e-02
734962       	1.957660e-02
736084       	1.884260e-02
737206       	1.867310e-02
738360       	1.984500e-02
739514       	2.088620e-02
740705       	2.265320e-02
741895       	2.262940e-02
743085       	2.166550e-02
744275       	2.136430e-02
745465       	2.169380e-02
746536       	1.998990e-02
747572       	1.992250e-02
748573       	1.890550e-02
749574       	1.847690e-02
750612       	1.825730e-02
751650       	1.838750e-02
752688       	1.891000e-02
753771       	2.020990e-02
754854       	2.116520e-02
755937       	2.109610e-02
757077       	2.127850e-02
758217       	1.995900e-02
759358       	2.009330e-02
760498       	2.039720e-02
761638       	2.086860e-02
762778       	2.113480e-02
763837       	1.960810e-02
764820       	1.762800e-02
765803       	1.752470e-02
766786       	1.807740e-02
767769       	1.880600e-02
768752       	1.915530e-02
769735       	1.896480e-02
770718       	1.858850e-02
771701       	1.758470e-02
772685       	1.756670e-02
773668       	1.760670e-02
774651       	1.805650e-02
775634       	1.855230e-02
776617       	1.843640e-02
777600       	1.828950e-02
778694       	1.935620e-02
779816       	2.059790e-02
780909       	2.065590e-02
782003       	2.148940e-02
783041       	2.052130e-02
784053       	1.954050e-02
785065       	1.861740e-02
786077       	1.871910e-02
787102       	1.953610e-02
788141       	2.022500e-02
789195       	2.036660e-02
790263       	2.035610e-02
791348       	1.995150e-02
792416       	1.991050e-02
793469       	2.062560e-02
794537       	2.157380e-02
795590       	2.133120e-02
796693       	2.130590e-02
797762       	2.027890e-02
798797       	2.009710e-02
799832       	2.037750e-02
800884       	2.094300e-02
801902       	2.052660e-02
802920       	1.904330e-02
803938       	1.878860e-02
804939       	1.931270e-02
805957       	2.039810e-02
806975       	2.061040e-02
808051       	2.091680e-02
809087       	1.926170e-02
810068       	1.898810e-02
811048       	1.919740e-02
812048       	2.002770e-02
813047       	2.008660e-02
814086       	1.979900e-02
815148       	2.002170e-02
816088       	1.809310e-02
817027       	1.886610e-02
818006       	1.951860e-02
818985       	1.906850e-02
819985       	1.868370e-02
820942       	1.801010e-02
821858       	1.825340e-02
822794       	1.918610e-02
823731       	1.955830e-02
824690       	1.913820e-02
825698       	1.894500e-02
826588       	1.760740e-02
827479       	1.829130e-02
828370       	1.826210e-02
829283       	1.882770e-02
830248       	1.928770e-02
831185       	1.836350e-02
832049       	1.679780e-02
832890       	1.678800e-02
833779       	1.806980e-02
834667       	1.846700e-02
835530       	1.729930e-02
836420       	1.729310e-02
837256       	1.675640e-02
838091       	1.731310e-02
838927       	1.756820e-02
839763       	1.742580e-02
840629       	1.714070e-02
841494       	1.693530e-02
842328       	1.686810e-02
843130       	1.672870e-02
843933       	1.720860e-02
844769       	1.767060e-02
845570       	1.607340e-02
846372       	1.570410e-02
847138       	1.527880e-02
847905       	1.577180e-02
848671       	1.580590e-02
849438       	1.569030e-02
850204       	1.515630e-02
851015       	1.536360e-02
851779       	1.495160e-02
852543       	1.520580e-02
853307       	1.566580e-02
854071       	1.572160e-02
854898       	1.631260e-02
855657       	1.466750e-02
856352       	1.343130e-02
857047       	1.417530e-02
857742       	1.473680e-02
858438       	1.489130e-02
859133       	1.466120e-02
859828       	1.426310e-02
860524       	1.390670e-02
861219       	1.439580e-02
861914       	1.465980e-02
862609       	1.512570e-02
863305       	1.529620e-02
864000       	1.478460e-02
864771       	1.548890e-02
865529       	1.526960e-02
866219       	1.470150e-02
866882       	1.478090e-02
867529       	1.476700e-02
868172       	1.474320e-02
868809       	1.423350e-02
869452       	1.372520e-02
870094       	1.371620e-02
870742       	1.407880e-02
871395       	1.452680e-02
872053       	1.480230e-02
872717       	1.506130e-02
873381       	1.497910e-02
874045       	1.462170e-02
874692       	1.452130e-02
875318       	1.441410e-02
875928       	1.449550e-02
876524       	1.467850e-02
877110       	1.465410e-02
877687       	1.423670e-02
878260       	1.362620e-02
878828       	1.297960e-02
879392       	1.264590e-02
879951       	1.293990e-02
880505       	1.330230e-02
881056       	1.338380e-02
881602       	1.325370e-02
882143       	1.320490e-02
882681       	1.306710e-02
883218       	1.278890e-02
883752       	1.242910e-02
884285       	1.245510e-02
884818       	1.250020e-02
885347       	1.244530e-02
885876       	1.254780e-02
886405       	1.263880e-02
886933       	1.262260e-02
887462       	1.239180e-02
887991       	1.203410e-02
888516       	1.166080e-02
889040       	1.170680e-02
889565       	1.184460e-02
890089       	1.218690e-02
890613       	1.247530e-02
891138       	1.263580e-02
891662       	1.262100e-02
892182       	1.230900e-02
892702       	1.201870e-02
893222       	1.155750e-02
893742       	1.124750e-02
894261       	1.115540e-02
894781       	1.133760e-02
895301       	1.151560e-02
895821       	1.162100e-02
896341       	1.177450e-02
896860       	1.187030e-02
897380       	1.191520e-02
897900       	1.177520e-02
898415       	1.143440e-02
898929       	1.122370e-02
899444       	1.120100e-02
899959       	1.110960e-02
900473       	1.114840e-02
900988       	1.135060e-02
901503       	1.141550e-02
902018       	1.145000e-02
902532       	1.139380e-02
903047       	1.120720e-02
903562       	1.101430e-02
904076       	1.079150e-02
904591       	1.069060e-02
905106       	1.074190e-02
905621       	1.091000e-02
906135       	1.102750e-02
906650       	1.104280e-02
907165       	1.112370e-02
907679       	1.121760e-02
908194       	1.113840e-02
908709       	1.098020e-02
909224       	1.073880e-02
909738       	1.047360e-02
910253       	1.035700e-02
910768       	1.034580e-02
911282       	1.045970e-02
911797       	1.069540e-02
912312       	1.096200e-02
912826       	1.115410e-02
913341       	1.121160e-02
913856       	1.114020e-02
914363       	1.089810e-02
914871       	1.076880e-02
915371       	1.047010e-02
915872       	1.027260e-02
916365       	1.005730e-02
916858       	1.004260e-02
917344       	9.919130e-03
917831       	9.900330e-03
918309       	9.797710e-03
918788       	9.790150e-03
919260       	9.767370e-03
919732       	9.816550e-03
920204       	9.842760e-03
920668       	9.670960e-03
921133       	9.537380e-03
921598       	9.343500e-03
922062       	9.249640e-03
922519       	9.109580e-03
922976       	9.154780e-03
923433       	9.220810e-03
923890       	9.338450e-03
924347       	9.458460e-03
924797       	9.420920e-03
925246       	9.478660e-03
925695       	9.514740e-03
926144       	9.473550e-03
926593       	9.330120e-03
927043       	9.196920e-03
927492       	9.076030e-03
927941       	8.937040e-03
928381       	8.693830e-03
928822       	8.654990e-03
929262       	8.642040e-03
929702       	8.718000e-03
930143       	8.840760e-03
930583       	8.969780e-03
931024       	9.064250e-03
931464       	9.138690e-03
931904       	9.210290e-03
932345       	9.291560e-03
932775       	9.110570e-03
933204       	9.092720e-03
933634       	9.026770e-03
934064       	8.902460e-03
934494       	8.739960e-03
934924       	8.626520e-03
935354       	8.592230e-03
935784       	8.644750e-03
936214       	8.631320e-03
936644       	8.640770e-03
937073       	8.698210e-03
937503       	8.767160e-03
937933       	8.830060e-03
938363       	8.842240e-03
938778       	8.555270e-03
939193       	8.511540e-03
939608       	8.438340e-03
940023       	8.380250e-03
940438       	8.325360e-03
940853       	8.216350e-03
941269       	8.114860e-03
941684       	8.150100e-03
942099       	8.175670e-03
942514       	8.196120e-03
942929       	8.243750e-03
943344       	8.303000e-03
943759       	8.329140e-03
944174       	8.337290e-03
944589       	8.367620e-03
945004       	8.338390e-03
945419       	8.376900e-03
945834       	8.394470e-03
946249       	8.364850e-03
946664       	8.306750e-03
947079       	8.218770e-03
947495       	8.129700e-03
947910       	8.040890e-03
948325       	7.999830e-03
948740       	7.992560e-03
949155       	8.100900e-03
949570       	8.201800e-03
949985       	8.263930e-03
950400       	8.331510e-03
950815       	8.448920e-03
951231       	8.559710e-03
951646       	8.654100e-03
952062       	8.673060e-03
952475       	8.572190e-03
952888       	8.459450e-03
953302       	8.299930e-03
953713       	8.103060e-03
954124       	7.989000e-03
954536       	7.892490e-03
954945       	7.765360e-03
955354       	7.743150e-03
955761       	7.690280e-03
956169       	7.640370e-03
956574       	7.607990e-03
956979       	7.624590e-03
957382       	7.627230e-03
957785       	7.651300e-03
958188       	7.678880e-03
958587       	7.641150e-03
958971       	7.359740e-03
959343       	7.209540e-03
959705       	7.055300e-03
960059       	6.928670e-03
960408       	6.829890e-03
960750       	6.686830e-03
961088       	6.581320e-03
961423       	6.500380e-03
961755       	6.416400e-03
962084       	6.278420e-03
962411       	6.161560e-03
962735       	6.089200e-03
963059       	6.105520e-03
963381       	6.119410e-03
963702       	6.119690e-03
964021       	6.109430e-03
964339       	6.109540e-03
964656       	6.151570e-03
964973       	6.188390e-03
965289       	6.241540e-03
965604       	6.265550e-03
965919       	6.296780e-03
966233       	6.281270e-03
966547       	6.275400e-03
966859       	6.259050e-03
967171       	6.207680e-03
967483       	6.194020e-03
967794       	6.138030e-03
968105       	6.109790e-03
968416       	6.097690e-03
968725       	6.039510e-03
969035       	5.992460e-03
969344       	5.933150e-03
969652       	5.887130e-03
969960       	5.879490e-03
970267       	5.839110e-03
970573       	5.821300e-03
970880       	5.829740e-03
971185       	5.808650e-03
971490       	5.832810e-03
971795       	5.845410e-03
972099       	5.824250e-03
972403       	5.836200e-03
972705       	5.860720e-03
973008       	5.881830e-03
973310       	5.902250e-03
973611       	5.882470e-03
973912       	5.912370e-03
974211       	5.919340e-03
974511       	5.940930e-03
974809       	5.915840e-03
975107       	5.900080e-03
975405       	5.871280e-03
975701       	5.814930e-03
975998       	5.743120e-03
976293       	5.647560e-03
976588       	5.569550e-03
976882       	5.466300e-03
977176       	5.421460e-03
977469       	5.400910e-03
977762       	5.369440e-03
978054       	5.376380e-03
978345       	5.352170e-03
978636       	5.355700e-03
978925       	5.334110e-03
979214       	5.345920e-03
979504       	5.367200e-03
979792       	5.377280e-03
980080       	5.418520e-03
980366       	5.421150e-03
980653       	5.442270e-03
980938       	5.428460e-03
981223       	5.441740e-03
981508       	5.424050e-03
981791       	5.394180e-03
982075       	5.405200e-03
982357       	5.398200e-03
982639       	5.412500e-03
982919       	5.398050e-03
983200       	5.409420e-03
983481       	5.416730e-03
983760       	5.381610e-03
984039       	5.364990e-03
984317       	5.307340e-03
984594       	5.282370e-03
984871       	5.243160e-03
985147       	5.228430e-03
985422       	5.183300e-03
985696       	5.165450e-03
985971       	5.138110e-03
986244       	5.072610e-03
986518       	5.052330e-03
986789       	5.016770e-03
987061       	5.023540e-03
987332       	5.000200e-03
987602       	4.988040e-03
987871       	4.962150e-03
988140       	4.955510e-03
988408       	4.941070e-03
988676       	4.894010e-03
988943       	4.881230e-03
989209       	4.841290e-03
989475       	4.817980e-03
989739       	4.776010e-03
990004       	4.775650e-03
990267       	4.714280e-03
990529       	4.690530e-03
990791       	4.636550e-03
991052       	4.600560e-03
991312       	4.534730e-03
991572       	4.495300e-03
991831       	4.429160e-03
992089       	4.385700e-03
992347       	4.363050e-03
992604       	4.334120e-03
992861       	4.326390e-03
993117       	4.302270e-03
993372       	4.324100e-03
993626       	4.302230e-03
993880       	4.311230e-03
994133       	4.315450e-03
994385       	4.308300e-03
994636       	4.284920e-03
994887       	4.286580e-03
995137       	4.272370e-03
995386       	4.279010e-03
995634       	4.250770e-03
995882       	4.236930e-03
996129       	4.202840e-03
996375       	4.195630e-03
996620       	4.183050e-03
996865       	4.191080e-03
997109       	4.164430e-03
997352       	4.157430e-03
997594       	4.117820e-03
997836       	4.091970e-03
998078       	4.066270e-03
998319       	4.016190e-03
998559       	3.984600e-03
998798       	3.922870e-03
999037       	3.875910e-03
999275       	3.807120e-03
999512       	3.751400e-03
999748       	3.675810e-03
999984       	3.638570e-03
1.00022e+06  	3.590650e-03
1.00045e+06  	3.533710e-03
1.00069e+06  	3.517370e-03
1.00092e+06  	3.501140e-03
1.00116e+06  	3.505470e-03
1.00139e+06  	3.488370e-03
1.00162e+06  	3.496960e-03
1.00185e+06  	3.525630e-03
1.00208e+06  	3.531410e-03
1.00231e+06  	3.552640e-03
1.00254e+06  	3.555840e-03
1.00277e+06  	3.568870e-03
1.00299e+06  	3.564260e-03
1.00322e+06  	3.582380e-03
1.00345e+06  	3.602770e-03
1.00367e+06  	3.597720e-03
1.0039e+06   	3.620870e-03
1.00412e+06  	3.606380e-03
1.00435e+06  	3.623750e-03
1.00457e+06  	3.636120e-03
1.00479e+06  	3.622230e-03
1.00501e+06  	3.640540e-03
1.00524e+06  	3.646330e-03
1.00546e+06  	3.631600e-03
1.00568e+06  	3.643390e-03
1.0059e+06   	3.627100e-03
1.00612e+06  	3.631450e-03
1.00633e+06  	3.631920e-03
1.00655e+06  	3.600380e-03
1.00677e+06  	3.586710e-03
1.00699e+06  	3.566360e-03
1.0072e+06   	3.518810e-03
1.00742e+06  	3.497430e-03
1.00764e+06  	3.470770e-03
1.00785e+06  	3.424110e-03
1.00806e+06  	3.409240e-03
1.00828e+06  	3.389330e-03
1.00849e+06  	3.342300e-03
1.0087e+06   	3.328320e-03
1.00892e+06  	3.306900e-03
1.00913e+06  	3.261990e-03
1.00934e+06  	3.243480e-03
1.00955e+06  	3.237410e-03
1.00976e+06  	3.196720e-03
1.00997e+06  	3.184880e-03
1.01018e+06  	3.179540e-03
1.01039e+06  	3.145260e-03
1.0106e+06   	3.150610e-03
1.0108e+06   	3.168970e-03
1.01101e+06  	3.183700e-03
1.01122e+06  	3.176510e-03
1.01142e+06  	3.180910e-03
1.01163e+06  	3.191270e-03
1.01184e+06  	3.177400e-03
1.01204e+06  	3.187790e-03
1.01224e+06  	3.197740e-03
1.01245e+06  	3.204470e-03
1.01265e+06  	3.180430e-03
1.01286e+06  	3.178500e-03
1.01306e+06  	3.174960e-03
1.01326e+06  	3.150790e-03
1.01346e+06  	3.151470e-03
1.01366e+06  	3.149810e-03
1.01386e+06  	3.155870e-03
1.01406e+06  	3.135650e-03
1.01426e+06  	3.135980e-03
1.01446e+06  	3.136130e-03
1.01466e+06  	3.133360e-03
1.01486e+06  	3.100120e-03
1.01506e+06  	3.089090e-03
1.01525e+06  	3.074080e-03
1.01545e+06  	3.056060e-03
1.01565e+06  	3.042900e-03
1.01584e+06  	3.002770e-03
1.01604e+06  	2.993000e-03
1.01624e+06  	2.995120e-03
1.01643e+06  	3.001420e-03
1.01663e+06  	3.007500e-03
1.01682e+06  	2.982920e-03
1.01702e+06  	2.989080e-03
1.01721e+06  	2.995620e-03
1.0174e+06   	3.006440e-03
1.0176e+06   	3.017780e-03
1.01779e+06  	3.026450e-03
1.01798e+06  	3.007700e-03
1.01818e+06  	3.006650e-03
1.01837e+06  	3.017560e-03
1.01856e+06  	3.013850e-03
1.01875e+06  	3.013560e-03
1.01894e+06  	3.011230e-03
1.01913e+06  	2.982940e-03
1.01932e+06  	2.986220e-03
1.01951e+06  	2.995440e-03
1.0197e+06   	3.001570e-03
1.01989e+06  	3.003960e-03
1.02008e+06  	3.010670e-03
1.02027e+06  	3.002600e-03
1.02046e+06  	2.997090e-03
1.02065e+06  	2.958880e-03
1.02084e+06  	2.955940e-03
1.02103e+06  	2.950010e-03
1.02121e+06  	2.946190e-03
1.0214e+06   	2.939180e-03
1.02159e+06  	2.928070e-03
1.02178e+06  	2.916400e-03
1.02197e+06  	2.909080e-03
1.02215e+06  	2.898160e-03
1.02234e+06  	2.849570e-03
1.02252e+06  	2.836830e-03
