# Residuals  
# Time       	p            
638184       	1.789530e-02
639389       	1.680610e-02
640515       	1.624260e-02
641642       	1.683080e-02
642768       	1.723130e-02
643894       	1.761550e-02
645021       	1.755200e-02
646094       	1.624710e-02
647168       	1.568480e-02
648269       	1.611500e-02
649399       	1.682630e-02
650444       	1.614860e-02
651489       	1.657970e-02
652562       	1.747930e-02
653636       	1.769850e-02
654740       	1.818120e-02
655782       	1.675620e-02
656794       	1.571780e-02
657837       	1.603700e-02
658879       	1.616270e-02
659922       	1.657740e-02
661000       	1.757620e-02
662042       	1.748860e-02
663083       	1.779610e-02
664125       	1.769010e-02
665166       	1.724340e-02
666251       	1.705070e-02
667335       	1.627150e-02
668420       	1.630160e-02
669559       	1.724440e-02
670698       	1.784520e-02
671837       	1.832020e-02
672976       	1.877420e-02
674115       	1.881540e-02
675254       	1.847240e-02
676393       	1.773960e-02
677451       	1.572580e-02
678433       	1.468480e-02
679415       	1.488240e-02
680397       	1.510770e-02
681477       	1.710660e-02
682558       	1.765360e-02
683638       	1.805120e-02
684718       	1.822410e-02
685799       	1.772350e-02
686879       	1.683500e-02
687959       	1.586410e-02
689039       	1.576260e-02
690120       	1.617750e-02
691200       	1.696830e-02
692400       	1.983750e-02
693536       	1.983340e-02
694614       	1.947200e-02
695678       	1.889850e-02
696756       	1.805500e-02
697848       	1.653110e-02
698971       	1.610560e-02
700111       	1.703970e-02
701267       	1.819740e-02
702442       	1.992880e-02
703635       	2.128660e-02
704847       	2.200850e-02
706080       	2.161770e-02
707293       	1.942860e-02
708505       	1.686640e-02
709739       	1.725660e-02
710851       	1.709900e-02
711894       	1.723640e-02
712937       	1.824170e-02
713980       	1.878710e-02
715040       	1.901350e-02
716119       	1.843470e-02
717217       	1.682890e-02
718335       	1.606420e-02
719475       	1.619970e-02
720637       	1.723840e-02
721824       	1.882280e-02
723036       	2.097560e-02
724223       	2.041530e-02
725409       	1.953760e-02
726623       	1.911600e-02
727731       	1.772160e-02
728770       	1.695810e-02
729809       	1.703220e-02
730848       	1.720210e-02
731910       	1.765620e-02
732998       	1.779790e-02
734086       	1.727370e-02
735202       	1.771550e-02
736348       	1.905700e-02
737493       	1.990830e-02
738673       	2.076940e-02
739853       	2.084410e-02
741032       	1.990250e-02
742212       	1.824860e-02
743432       	1.863360e-02
744571       	1.851190e-02
745603       	1.784330e-02
746603       	1.802630e-02
747603       	1.789610e-02
748603       	1.758620e-02
749639       	1.724020e-02
750674       	1.715250e-02
751710       	1.739140e-02
752788       	1.815720e-02
753867       	1.846040e-02
754997       	1.879530e-02
756128       	1.805410e-02
757258       	1.748070e-02
758388       	1.779270e-02
759518       	1.878170e-02
760648       	1.957750e-02
761708       	1.889330e-02
762701       	1.730350e-02
763694       	1.669540e-02
764687       	1.634870e-02
765681       	1.624240e-02
766674       	1.667010e-02
767667       	1.699620e-02
768660       	1.702600e-02
769654       	1.657120e-02
770647       	1.604120e-02
771640       	1.620050e-02
772634       	1.655330e-02
773627       	1.718600e-02
774620       	1.772670e-02
775613       	1.795960e-02
776607       	1.757630e-02
777600       	1.654170e-02
778708       	1.856160e-02
779735       	1.769640e-02
780727       	1.754800e-02
781718       	1.760510e-02
782709       	1.746560e-02
783713       	1.737990e-02
784729       	1.688500e-02
785759       	1.784180e-02
786802       	1.842590e-02
787874       	1.961570e-02
788962       	1.965320e-02
790065       	1.968160e-02
791169       	1.878470e-02
792256       	1.883750e-02
793327       	1.898970e-02
794414       	1.976520e-02
795484       	1.911340e-02
796538       	1.815370e-02
797545       	1.692210e-02
798537       	1.719980e-02
799529       	1.762230e-02
800521       	1.814660e-02
801529       	1.851140e-02
802553       	1.807030e-02
803594       	1.785280e-02
804618       	1.793850e-02
805642       	1.835670e-02
806666       	1.873680e-02
807747       	1.956880e-02
808789       	1.787240e-02
809831       	1.743120e-02
810816       	1.735070e-02
811819       	1.792730e-02
812823       	1.845140e-02
813867       	1.856260e-02
814870       	1.723690e-02
815852       	1.752020e-02
816815       	1.759330e-02
817778       	1.801790e-02
818762       	1.840970e-02
819745       	1.788990e-02
820751       	1.824850e-02
821691       	1.705640e-02
822631       	1.760050e-02
823593       	1.807970e-02
824579       	1.781920e-02
825564       	1.728520e-02
826525       	1.706180e-02
827418       	1.668540e-02
828332       	1.715710e-02
829271       	1.794500e-02
830209       	1.741630e-02
831203       	1.747950e-02
832090       	1.647370e-02
832976       	1.703080e-02
833862       	1.722460e-02
834776       	1.781490e-02
835718       	1.792440e-02
836631       	1.719540e-02
837486       	1.584910e-02
838315       	1.558190e-02
839171       	1.654180e-02
840058       	1.744290e-02
840913       	1.617800e-02
841801       	1.589670e-02
842623       	1.479750e-02
843445       	1.533200e-02
844267       	1.569760e-02
845089       	1.549980e-02
845949       	1.516850e-02
846809       	1.500860e-02
847627       	1.488530e-02
848407       	1.453310e-02
849186       	1.494950e-02
850009       	1.572490e-02
850832       	1.503990e-02
851607       	1.380970e-02
852382       	1.393060e-02
853156       	1.457500e-02
853931       	1.491380e-02
854650       	1.391270e-02
855369       	1.355260e-02
856154       	1.401650e-02
856938       	1.455800e-02
857645       	1.354000e-02
858351       	1.402230e-02
859057       	1.433810e-02
859763       	1.421660e-02
860469       	1.392920e-02
861175       	1.394170e-02
861882       	1.399790e-02
862411       	1.129840e-02
862808       	8.887730e-03
863106       	6.865210e-03
863404       	6.899350e-03
863702       	6.941340e-03
864000       	6.918900e-03
864301       	6.891670e-03
864591       	6.492600e-03
864872       	6.090050e-03
865144       	5.674200e-03
865408       	5.448780e-03
865668       	5.349890e-03
865924       	5.353700e-03
866174       	5.332620e-03
866416       	5.289440e-03
866652       	5.288250e-03
866887       	5.321110e-03
867121       	5.347420e-03
867355       	5.374940e-03
867589       	5.393110e-03
867825       	5.442480e-03
868063       	5.469430e-03
868302       	5.477760e-03
868543       	5.453880e-03
868788       	5.452430e-03
869035       	5.454890e-03
869285       	5.455200e-03
869538       	5.498500e-03
869794       	5.641070e-03
870052       	5.779370e-03
870312       	5.886370e-03
870574       	5.956030e-03
870836       	5.963070e-03
871098       	5.975180e-03
871362       	5.995120e-03
871625       	6.006950e-03
871890       	6.063120e-03
872155       	6.135910e-03
872420       	6.176680e-03
872686       	6.212640e-03
872953       	6.208240e-03
873214       	6.031410e-03
873470       	5.861430e-03
873724       	5.710740e-03
873977       	5.635430e-03
874229       	5.596080e-03
874481       	5.550200e-03
874733       	5.581830e-03
874986       	5.649670e-03
875240       	5.707750e-03
875495       	5.759780e-03
875751       	5.839850e-03
876006       	5.934650e-03
876263       	6.030640e-03
876519       	6.120670e-03
876776       	6.176110e-03
877033       	6.208600e-03
877291       	6.197040e-03
877548       	6.155090e-03
877806       	6.078210e-03
878064       	5.997570e-03
878322       	5.869040e-03
878581       	5.795100e-03
878840       	5.779420e-03
879099       	5.742640e-03
879358       	5.715940e-03
879619       	5.752520e-03
879879       	5.806200e-03
880139       	5.872350e-03
880400       	5.946960e-03
880662       	6.020130e-03
880923       	6.066170e-03
881185       	6.115840e-03
881447       	6.114920e-03
881710       	6.106440e-03
881973       	6.084170e-03
882237       	6.029890e-03
882501       	5.969950e-03
882765       	5.853600e-03
883030       	5.761960e-03
883295       	5.689480e-03
883562       	5.696660e-03
883827       	5.697550e-03
884091       	5.689790e-03
884354       	5.704690e-03
884615       	5.710800e-03
884875       	5.754590e-03
885133       	5.794870e-03
885390       	5.834780e-03
885645       	5.826810e-03
885899       	5.815600e-03
886152       	5.803030e-03
886404       	5.765100e-03
886655       	5.699370e-03
886905       	5.610930e-03
887154       	5.514080e-03
887402       	5.430820e-03
887649       	5.323050e-03
887896       	5.323570e-03
888142       	5.296720e-03
888388       	5.312540e-03
888633       	5.370630e-03
888879       	5.448490e-03
889123       	5.493760e-03
889367       	5.586170e-03
889610       	5.636800e-03
889853       	5.686160e-03
890095       	5.699620e-03
890337       	5.702150e-03
890580       	5.705710e-03
890821       	5.682380e-03
891062       	5.664360e-03
891303       	5.614570e-03
891544       	5.534040e-03
891784       	5.465670e-03
892024       	5.383620e-03
892263       	5.262890e-03
892502       	5.178290e-03
892742       	5.135370e-03
892981       	5.140010e-03
893219       	5.111370e-03
893457       	5.106660e-03
893696       	5.106930e-03
893934       	5.110960e-03
894171       	5.111220e-03
894409       	5.146070e-03
894646       	5.177820e-03
894883       	5.202500e-03
895120       	5.214840e-03
895358       	5.213720e-03
895595       	5.199960e-03
895832       	5.173480e-03
896068       	5.109140e-03
896304       	5.048150e-03
896541       	4.966840e-03
896777       	4.869960e-03
897013       	4.781770e-03
897249       	4.732390e-03
897486       	4.690630e-03
897722       	4.678450e-03
897958       	4.662080e-03
898194       	4.680690e-03
898430       	4.696200e-03
898667       	4.737150e-03
898902       	4.760160e-03
899137       	4.806040e-03
899372       	4.856360e-03
899607       	4.891440e-03
899842       	4.917600e-03
900078       	4.942430e-03
900313       	4.961470e-03
900548       	4.961100e-03
900783       	4.939460e-03
901018       	4.924650e-03
901253       	4.926190e-03
901489       	4.922300e-03
901724       	4.936890e-03
901959       	4.880490e-03
902194       	4.826720e-03
902429       	4.772140e-03
902664       	4.707210e-03
902899       	4.667620e-03
903135       	4.654790e-03
903370       	4.655150e-03
903605       	4.647760e-03
903840       	4.643890e-03
904076       	4.676770e-03
904313       	4.677580e-03
904549       	4.693160e-03
904785       	4.702290e-03
905022       	4.712890e-03
905258       	4.749370e-03
905494       	4.784580e-03
905731       	4.834230e-03
905967       	4.839990e-03
906203       	4.847490e-03
906440       	4.861910e-03
906676       	4.885580e-03
906913       	4.874700e-03
907149       	4.868170e-03
907385       	4.849150e-03
907622       	4.812020e-03
907858       	4.756550e-03
908094       	4.694450e-03
908331       	4.662150e-03
908567       	4.679790e-03
908803       	4.669660e-03
909040       	4.657910e-03
909276       	4.651040e-03
909512       	4.640820e-03
909749       	4.644980e-03
909985       	4.639840e-03
910221       	4.643940e-03
910458       	4.646750e-03
910694       	4.641550e-03
910930       	4.649970e-03
911167       	4.664000e-03
911403       	4.683500e-03
911639       	4.694560e-03
911876       	4.695230e-03
912112       	4.692910e-03
912348       	4.704540e-03
912585       	4.701210e-03
912821       	4.682350e-03
913057       	4.654140e-03
913294       	4.613690e-03
913530       	4.587290e-03
913767       	4.528480e-03
914003       	4.503140e-03
914239       	4.482300e-03
914476       	4.460350e-03
914710       	4.446080e-03
914945       	4.468430e-03
915180       	4.480780e-03
915415       	4.495450e-03
915650       	4.501760e-03
915884       	4.518950e-03
916118       	4.525680e-03
916351       	4.516530e-03
916584       	4.531110e-03
916817       	4.556430e-03
917050       	4.586540e-03
917284       	4.611550e-03
917517       	4.630090e-03
917748       	4.615950e-03
917980       	4.608160e-03
918212       	4.589590e-03
918443       	4.559040e-03
918675       	4.518900e-03
918906       	4.467600e-03
919138       	4.403300e-03
919369       	4.330780e-03
919599       	4.223730e-03
919829       	4.162070e-03
920059       	4.149790e-03
920289       	4.157690e-03
920517       	4.143580e-03
920745       	4.154870e-03
920971       	4.133700e-03
921198       	4.166650e-03
921424       	4.195670e-03
921649       	4.220570e-03
921873       	4.257120e-03
922098       	4.299410e-03
922321       	4.293100e-03
922544       	4.322530e-03
922767       	4.349070e-03
922988       	4.334800e-03
923209       	4.347580e-03
923430       	4.350310e-03
923651       	4.344520e-03
923870       	4.294460e-03
924089       	4.292020e-03
924309       	4.309810e-03
924528       	4.312700e-03
924747       	4.311710e-03
924966       	4.303250e-03
925184       	4.249960e-03
925401       	4.221120e-03
925619       	4.193590e-03
925836       	4.158200e-03
926053       	4.138340e-03
926271       	4.108840e-03
926488       	4.085000e-03
926704       	4.040920e-03
926919       	4.041700e-03
927134       	4.047100e-03
927350       	4.033860e-03
927565       	4.021410e-03
927781       	4.001650e-03
927996       	3.990070e-03
928211       	3.988440e-03
928427       	3.992880e-03
928642       	3.997110e-03
928856       	3.971630e-03
929069       	4.004830e-03
929282       	4.041300e-03
929496       	4.076740e-03
929709       	4.105860e-03
929922       	4.139260e-03
930135       	4.154930e-03
930349       	4.170160e-03
930562       	4.182170e-03
930775       	4.184670e-03
930989       	4.177020e-03
931200       	4.117810e-03
931411       	4.094650e-03
931622       	4.068590e-03
931833       	4.033790e-03
932044       	4.001880e-03
932255       	3.980260e-03
932466       	3.982110e-03
932677       	4.003460e-03
932888       	4.017210e-03
933099       	4.026940e-03
933310       	4.030250e-03
933521       	4.035250e-03
933729       	3.990850e-03
933937       	3.991590e-03
934146       	4.002430e-03
934354       	4.013670e-03
934563       	4.028520e-03
934771       	4.042920e-03
934979       	4.039740e-03
935188       	4.039840e-03
935396       	4.033860e-03
935605       	4.021520e-03
935813       	4.002480e-03
936021       	3.987420e-03
936230       	3.964990e-03
936435       	3.887700e-03
936640       	3.870260e-03
936846       	3.850840e-03
937051       	3.837180e-03
937257       	3.818570e-03
937462       	3.797130e-03
937667       	3.771840e-03
937873       	3.743590e-03
938078       	3.727060e-03
938283       	3.717200e-03
938489       	3.707900e-03
938694       	3.696000e-03
938899       	3.697360e-03
939105       	3.697830e-03
939310       	3.697120e-03
939516       	3.696460e-03
939721       	3.696040e-03
939926       	3.705060e-03
940128       	3.650860e-03
940329       	3.657910e-03
940531       	3.670210e-03
940732       	3.686410e-03
940933       	3.713120e-03
941135       	3.738770e-03
941336       	3.761940e-03
941538       	3.781860e-03
941739       	3.804940e-03
941940       	3.824540e-03
942142       	3.848430e-03
942343       	3.866320e-03
942545       	3.877810e-03
942746       	3.891600e-03
942948       	3.892720e-03
943149       	3.895740e-03
943350       	3.892780e-03
943552       	3.889480e-03
943753       	3.884170e-03
943955       	3.871930e-03
944156       	3.862240e-03
944357       	3.843670e-03
944559       	3.822620e-03
944760       	3.799810e-03
944962       	3.762410e-03
945163       	3.722840e-03
945365       	3.682180e-03
945566       	3.667160e-03
945767       	3.652790e-03
945969       	3.651690e-03
946170       	3.637720e-03
946372       	3.631270e-03
946573       	3.618420e-03
946774       	3.615890e-03
946976       	3.608080e-03
947177       	3.612630e-03
947379       	3.626250e-03
947580       	3.652210e-03
947768       	3.448900e-03
947956       	3.466420e-03
948144       	3.484570e-03
948332       	3.505750e-03
948520       	3.532580e-03
948708       	3.563990e-03
948896       	3.591820e-03
949084       	3.614810e-03
949272       	3.632970e-03
949460       	3.647460e-03
949648       	3.660460e-03
949836       	3.675050e-03
950024       	3.685110e-03
950212       	3.688970e-03
950400       	3.694650e-03
950599       	3.913140e-03
950797       	3.920690e-03
950995       	3.928340e-03
951193       	3.937330e-03
951391       	3.934160e-03
951589       	3.920320e-03
951787       	3.907170e-03
951984       	3.887580e-03
952182       	3.860800e-03
952379       	3.824290e-03
952577       	3.805700e-03
952774       	3.797370e-03
952971       	3.790350e-03
953168       	3.776520e-03
953365       	3.752460e-03
953562       	3.747560e-03
953759       	3.737960e-03
953955       	3.729420e-03
954152       	3.717120e-03
954349       	3.714430e-03
954546       	3.707930e-03
954742       	3.690720e-03
954938       	3.686420e-03
955135       	3.681850e-03
955331       	3.672380e-03
955527       	3.660820e-03
955724       	3.655020e-03
955920       	3.655230e-03
956116       	3.649340e-03
956312       	3.631590e-03
956508       	3.622330e-03
956704       	3.618790e-03
956900       	3.624940e-03
957095       	3.632020e-03
957291       	3.638430e-03
957487       	3.633950e-03
957682       	3.636140e-03
957877       	3.632730e-03
958073       	3.622680e-03
958268       	3.606790e-03
958463       	3.576580e-03
958658       	3.552920e-03
958853       	3.529490e-03
959048       	3.510400e-03
959242       	3.498770e-03
959437       	3.487180e-03
959631       	3.483880e-03
959826       	3.483610e-03
960020       	3.483900e-03
960214       	3.496800e-03
960409       	3.510890e-03
960603       	3.525160e-03
960796       	3.533570e-03
960990       	3.541980e-03
961184       	3.537890e-03
961377       	3.538420e-03
961570       	3.541090e-03
961763       	3.543700e-03
961956       	3.558970e-03
962149       	3.562750e-03
962342       	3.561460e-03
962534       	3.567590e-03
962726       	3.571190e-03
962918       	3.567910e-03
963110       	3.568200e-03
963302       	3.562870e-03
963494       	3.559810e-03
963685       	3.544950e-03
963877       	3.533700e-03
964068       	3.517230e-03
964259       	3.498780e-03
964450       	3.491700e-03
964641       	3.490500e-03
964832       	3.482260e-03
965022       	3.468200e-03
965213       	3.457780e-03
965403       	3.448540e-03
965593       	3.438380e-03
965783       	3.409910e-03
965973       	3.392240e-03
966163       	3.376140e-03
966352       	3.349030e-03
966542       	3.328080e-03
966731       	3.318330e-03
966920       	3.318180e-03
967109       	3.307950e-03
967298       	3.303070e-03
967487       	3.297580e-03
967676       	3.286950e-03
967864       	3.272230e-03
968053       	3.268210e-03
968241       	3.278690e-03
968429       	3.301370e-03
968617       	3.315250e-03
968805       	3.338610e-03
968993       	3.366140e-03
969180       	3.372170e-03
969367       	3.391430e-03
969555       	3.410420e-03
969742       	3.429540e-03
969929       	3.435700e-03
970116       	3.450430e-03
970302       	3.474660e-03
970489       	3.486360e-03
970676       	3.497160e-03
970862       	3.515600e-03
971048       	3.534370e-03
971234       	3.539750e-03
971420       	3.551860e-03
971605       	3.559330e-03
971791       	3.561130e-03
971976       	3.547870e-03
972161       	3.540770e-03
972347       	3.529390e-03
972532       	3.512010e-03
972717       	3.483830e-03
972901       	3.463210e-03
973086       	3.437470e-03
973271       	3.406570e-03
